,id,url,image,title,platform,release_date,summary,metascore,userscore,genre
10,160998,https://www.metacritic.com/game/game-boy-advance/scooby-doo,https://static.metacritic.com/images/products/games/8/f2539850cbd43772c1ed2c2ded0b5b4c-98.jpg,Scooby-Doo,Game Boy Advance,"November 15, 2001",Scooby and the gang take their supernatural crime-solving adventures to Nintendo's 32-bit hand held.,64,7.5,Platformer
11,161000,https://www.metacritic.com/game/xbox/shrek,https://static.metacritic.com/images/products/games/0/46259ac67e478a9df274fd850434bef8-98.jpg,Shrek,Xbox,"November 14, 2001","Every Ogre needs some peace and quiet, even Shrek!   Now that Shrek is the newly discovered hero to all of the fairy tale characters, they have over-run his""home sweet swamp"" and are begging for his help ... after all, he is the strongest, meanest, and greenest ogre around. In an effort to live happily ogre after, Shrek embarks on 36 missions in four never-before-seen worlds.",49,4.8,Platformer
12,160717,https://www.metacritic.com/game/xbox/oddworld-munchs-oddysee,https://static.metacritic.com/images/products/games/7/921fe0b0fcabb07983145439961072db-98.jpg,Oddworld: Munch's Oddysee,Xbox,"November 6, 2001","Munch, the Gabbit with ""odditude,"" and his sidekick Abe lead an off-beat revolution to save the world.  With their sacred land in jeopardy of being destroyed by the greedy Glukkons, Munch and Abe team up to teach those rascals a lesson by using their chanting prowess to control the enemy, arming themselves with wacky weapons, and acquiring power-ups for extra boosts.  You can switch between Munch and Abe at anytime to utilize each character's unique abilities and access certain areas.",80,8.7,Platformer
13,161139,https://www.metacritic.com/game/game-boy-advance/spyro-season-of-ice,https://static.metacritic.com/images/products/games/9/01dd9bc4d2b03b11f4366d6d765f1cd6-98.jpg,Spyro: Season of Ice,Game Boy Advance,"October 29, 2001",Hold Spyro in the palm of your hand! A careless wizard has cursed himself with a big headache and itsthe wings of 100 fairies he nees for the cure. Now it is up to Spyro to save the fairies and restore order to the dragon realms!,74,6.8,Platformer
14,101595,https://www.metacritic.com/game/playstation-2/crash-bandicoot-the-wrath-of-cortex,https://static.metacritic.com/images/products/games/5/6984eff2186a2ab5a418048b150b3e38-98.jpg,Crash Bandicoot: The Wrath of Cortex,PlayStation 2,"October 29, 2001","Dr. Cortex, a beaten genius, creates something so devious and so underhanded that the entire world will fall to its feet in fear. By harnessing the destructive energies of earth, fire, air and water he creates Crunch, a Super-Bandicoot that is ready to demolish all that lies before him.  Will Crash and Coco be up to the challenge? [Universal]",66,7.3,Platformer
15,161159,https://www.metacritic.com/game/game-boy-advance/prehistorik-man,https://static.metacritic.com/images/products/games/9/aaf16894585afc6a6bd56499c2bd7a4f-98.jpg,Prehistorik Man,Game Boy Advance,"October 16, 2001","At best, Prehistorik Man is a weekend diversion from the GBA's more substantial fare.",69,8.0,Platformer
16,160997,https://www.metacritic.com/game/playstation/castlevania-chronicles,https://static.metacritic.com/images/products/games/7/46b044bfc01bd970a4a7caae7d2fb803-98.jpg,Castlevania Chronicles,PlayStation,"October 8, 2001","Count Dracula has been resurrected to begin a new reign of terror across the land. As Simon Belmont, descendant of legendary vampire hunters, you enter Dracula's estate to face the Count and his minions - alone. Be prepared for one of the first adventures in the Castlevania series ever!",69,7.1,Platformer
17,101380,https://www.metacritic.com/game/playstation-2/portal-runner,https://static.metacritic.com/images/products/games/0/e6841ba9ad4a835906bd1e0dfbae4d48-98.jpg,Portal Runner,PlayStation 2,"September 10, 2001",The latest game set in the Army Men universe is a 3D action/adventure which finds photojournalist Vikki G. and sidekick Leo the lion in a quest to rescue her boyfriend Sarge from the clutches of the notorious Blue spy Bridget Bleu.,53,7.4,Platformer
18,101306,https://www.metacritic.com/game/playstation-2/klonoa-2-lunateas-veil,https://static.metacritic.com/images/products/games/6/2835a47f4c9ff4946765017709bac195-98.jpg,Klonoa 2: Lunatea's Veil,PlayStation 2,"July 25, 2001","The sequel to 1997's sleeper platformer hit ""Klonoa:  Door to Phantomile"" finds our floppy-eared, baseball cap-wearing hero collecting dream stones and over-inflating his enemies with air bullets while protecting the dream world of Lunatea in this ""2-D style"" action game.",91,8.6,Platformer
19,161113,https://www.metacritic.com/game/game-boy-advance/jurassic-park-iii-the-dna-factor,https://static.metacritic.com/images/products/games/3/ac289bdfc127c3400a2d612ef74f2381-98.jpg,Jurassic Park III: The DNA Factor,Game Boy Advance,"July 16, 2001","This game has nothing to do whatsoever with Univeral's megahit movie. What it has to do with dinosaurs, or even video games in general, is also unclear.",44,5.4,Platformer
20,160843,https://www.metacritic.com/game/dreamcast/sonic-adventure-2,https://static.metacritic.com/images/products/games/3/22bd968d826b8d1ba532731b6b241ae9-98.jpg,Sonic Adventure 2,Dreamcast,"June 18, 2001","The world can be a confusing and dangerous place, especially when there are two of you! Sonic must face the new, villainous Shadow but you choose how the story unfolds - you can be a hero, or make friends with the dark-side! In the most thrilling Sonic Adventure ever created there are 6 playable characters, new moves to master, over 30 challenging stages and 3 different 2 player games - will you save the world or conquer it?",89,8.5,Platformer
21,160960,https://www.metacritic.com/game/game-boy-advance/castlevania-circle-of-the-moon,https://static.metacritic.com/images/products/games/0/b210a4d48ce9190a216233a157b26e6a-98.jpg,Castlevania: Circle of the Moon,Game Boy Advance,"June 10, 2001","Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!",91,8.3,Platformer
22,160976,https://www.metacritic.com/game/game-boy-advance/super-mario-advance,https://static.metacritic.com/images/products/games/6/1b63013b41ad970bca845ee012753d82-98.jpg,Super Mario Advance,Game Boy Advance,"June 10, 2001","Mario's Game Boy Advance debut gives gamers two games in one: an enhanced version of Super Mario Bros. 2 and an action-packed four-player version of the original Mario Bros. arcade game.  First released for the original NES in 1988, Super Mario Bros. 2 makes its debut on the Game Boy Advance with new enemies, improved graphics, and tougher challenges.  Mario, Luigi, Peach, and Toad adventure through seven fantasy worlds on a quest to save the day, though they have little more than vegetables for defense.  New challenges include collecting red coins and finding Yoshi's hidden eggs.",84,8.2,Platformer
23,160996,https://www.metacritic.com/game/game-boy-advance/rayman-advance,https://static.metacritic.com/images/products/games/6/f9c32a5319e128bb03cb3834d19988f3-98.jpg,Rayman Advance,Game Boy Advance,"June 10, 2001",It's a great platformer and one among many games in the Game Boy Advance launch lineup that's easy to recommend.,84,7.9,Platformer
24,161002,https://www.metacritic.com/game/game-boy-advance/earthworm-jim,https://static.metacritic.com/images/products/games/2/9302222324b039457b435c2b35a97400-98.jpg,Earthworm Jim,Game Boy Advance,"June 10, 2001","Left unconscious by a massive cow-induced blow to the head and clad in his indestructible, high-tech super suit, Earthworm Jim continues the battle for truth, justice and well aerated soil. He sure is going to need your to guide him through his 3D fun-house of a brain. But beware, there is an evil lurking, a presence in his mind, a dark unseen force at work - Jim's brain is a dangerous place!",72,5.9,Platformer
25,161012,https://www.metacritic.com/game/game-boy-advance/pitfall-the-mayan-adventure,https://static.metacritic.com/images/products/games/2/823c6b0fc5eed91836c4ef2444103d10-98.jpg,Pitfall: The Mayan Adventure,Game Boy Advance,"June 10, 2001","Harry, Jr.
I've been taken captive by the spirit of an evil Mayan warrior. Need help right away!
Continue journey as planned - through the rain forests and mines, past the waterfalls and ruins. But be careful...the Mayan empire is filled with deadly traps and enemies. Think fast and move even faster.
Hurry! Time is running out...
Pitfall Harry",58,5.8,Platformer
26,160644,https://www.metacritic.com/game/nintendo-64/conkers-bad-fur-day,https://static.metacritic.com/images/products/games/4/b00858c98efd550238c03422664a2dea-98.jpg,Conker's Bad Fur Day,Nintendo 64,"March 4, 2001","The day after his 21st birthday bash, Conker's sporting the worst hangover ever, and he just can't seem to find his way home. Prepare to stagger through randy, raunchy, raucous scenarios crammed full of bad manners, twisted humor, and graphic bodily functions. Unless you're a fan of violence, foul language, and racy innuendo, you'd best steer clear of this one.",92,9.0,Platformer
27,160840,https://www.metacritic.com/game/playstation/mega-man-x5,https://static.metacritic.com/images/products/games/0/e0a35290412c500fadcf1f47ad50e886-98.jpg,Mega Man X5,PlayStation,"February 1, 2001","The year is 21XX and the chaos of the Reploid Wars has passed.  Lunar colonization is at its peak.  The largest colony, Eurasia, is unexpectedly taken over by an unknown band of galactic terrorists.  It's artificial gravity device has been hacked and Eurasia is now on a collision course with Earth.  The only way to stop it is to deploy and ancient beam cannon, Codename: Enigma.  Join Mega Man X and his pal, Zero as they race against time to collect the necessary parts to restart Enigma, prevent total annihilation and save life on Earth!",76,8.3,Platformer
28,101401,https://www.metacritic.com/game/playstation-2/rayman-2-revolution,https://static.metacritic.com/images/products/games/1/ea81e89cf1e571ef252adc87e1def403-98.jpg,Rayman 2 Revolution,PlayStation 2,"January 30, 2001","First appearing on the N64 in 1999, our favorite limbless little french thing hits the PS2 with all of the game levels brought together in a single coherent 3D world, eliminating the need for the 2D overworld map, and with an increased difficulty level.",90,8.7,Platformer
29,101457,https://www.metacritic.com/game/playstation-2/disneys-donald-duck-goin-quackers,https://static.metacritic.com/images/products/games/7/411b12a1e12eafede96a6dfb70423b67-98.jpg,Disney's Donald Duck: Goin' Quackers,PlayStation 2,"December 13, 2000","Donald runs amuck, gets hyper and goes berserk across 22 levels in this hilarious quest to rescue Daisy.",73,7.3,Platformer
30,160969,https://www.metacritic.com/game/dreamcast/disneys-donald-duck-goin-quackers,https://static.metacritic.com/images/products/games/9/5bda913b92f97a7192f0097e1ee74678-98.jpg,Disney's Donald Duck: Goin' Quackers,Dreamcast,"December 13, 2000","Donald Duck is on a quest. He has to save the kidnapped Daisy from the clutchesof Merlock, the evil Magician. And, if this wasn't bad enough, he has to hurry, Donald must reach Daisy before his cousin Gladstone Gander! Master Donald Duck's quacky emotions and explosive temper in his hyperactive humerous adventures.",71,8.0,Platformer
31,161979,https://www.metacritic.com/game/dreamcast/prince-of-persia-arabian-nights,https://static.metacritic.com/images/products/games/9/ee214776a7659089c2b126a0a955da15-98.jpg,Prince of Persia: Arabian Nights,Dreamcast,"December 6, 2000","Be strong. Be smart. Be the prince.

Journey back to a time of unbridled passion, harrowing adventure, and blood-pumping action. A once-humble servant in magically transformed into a 12th century Persian Prince - and must now embark on a perilous journey to rescue his bride and avenge the death of the Sultan.

So grab your sword and take the plunge. Explore exotic labyrinths and challenging mazes, avoid lethal traps, and battle ever-more skillful swordsmen as you race to rescue the beautiful Princess before time runs out. Stunning animation and 3D technology return the Prince to his rightful place atop the gaming world.",58,6.2,Platformer
32,160630,https://www.metacritic.com/game/nintendo-64/banjo-tooie,https://static.metacritic.com/images/products/games/0/d7daa82cc840657b084d0d86440de7c4-98.jpg,Banjo-Tooie,Nintendo 64,"November 19, 2000","Two years after Banjo Kazooie, Banjo and the gang are playing cards when an earthquake happens. Eagerly Mumbo goes out to investigate. He sees two hideous witches reviving Grunty. Mumbo goes back to investigate. Grunty shoots a laser beam at Banjo's house. Mumbo warns everyone but Bottles doesn't belive him. Grunty blows up Banjo's house with Bottles inside and sets off to get her body back. Motivated by revenge Banjo sets out to stop Grunty and revive Bottles.",90,8.8,Platformer
33,160633,https://www.metacritic.com/game/nintendo-64/blues-brothers-2000,https://static.metacritic.com/images/products/games/3/d15a79a8712eff4654b75119115fb528-98.jpg,Blues Brothers 2000,Nintendo 64,"November 16, 2000","The newly freed Elwood scours the Windy City to find and rescue all the members of his band. Gather enough notes along the way to build an impressive repertoire for the ultimate Battle of the Bands. The more songs you learn, the more secrets you uncover and the better your band becomes! Search city streets, roam through sewers, run from ghosts, pounce, shove and smash your way through the Chicago underworld to collect as much cash as possible... All to complete your mission: reunite your band in time for the Battle of the Bands. Straighten your tie, adjust your hat and slide on the shades... Chicago is waiting.",32,3.7,Platformer
34,161943,https://www.metacritic.com/game/dreamcast/disneys-102-dalmatians-puppies-to-the-rescue,https://static.metacritic.com/images/products/games/3/34cd5f46dde6d2e8546d9840c509110a-98.jpg,Disney's 102 Dalmatians: Puppies to the Rescue,Dreamcast,"November 15, 2000","It's puppy power to the rescue! As Oddball or Domino, it's up to you to rescue your captured puppy friends from the evil clutches of Cruella De Vil and her army of pet-napping toys!",66,7.9,Platformer
35,161940,https://www.metacritic.com/game/nintendo-64/rugrats-in-paris-the-movie,https://static.metacritic.com/images/products/games/0/4518fe1a9bc7c786a612010470cb56c6-98.jpg,Rugrats in Paris: The Movie,Nintendo 64,"November 12, 2000","The Rugrats are going to Paris! Join Tommy, Chuckie, Kimi and the rest of the Rugrats gang as they journey through Paris and EUROREPTARLAND. France will never be the same. Roar through the streets of Paris, win carnival games and prizes, get choppin' with Chuckie Chan, bump your buddies on the bumper cars!",64,5.0,Platformer
36,160688,https://www.metacritic.com/game/dreamcast/jet-grind-radio,https://static.metacritic.com/images/products/games/8/89817a60cf25748d318d11543a7fdc6b-98.jpg,Jet Grind Radio,Dreamcast,"October 30, 2000","Join a graffiti crew, stamp your territory and protect it from rival taggers, but watch out for the angry cops!",94,8.3,Platformer
37,161966,https://www.metacritic.com/game/playstation/spyro-year-of-the-dragon,https://static.metacritic.com/images/products/games/6/8ca82fd8dfc41de620d84057d01b6731-98.jpg,Spyro: Year of the Dragon,PlayStation,"October 23, 2000","Thieves have kidnapped a brood of dragon eggs, while, elsewhere in the Dragon Lands, a gateway to the Forgotten World has been uncovered. Sent to recapture the eggs, Spyro the Dragon, and his best friend Sparx, face a journey into uncharted territory against his most fearsome enemy yet - the Sorceress! All new playable characters, frantic challenges and new exciting worlds to explore - the Year of the Dragon begins here!",91,8.9,Platformer
38,160867,https://www.metacritic.com/game/dreamcast/buzz-lightyear-of-star-command,https://static.metacritic.com/images/products/games/7/a3758de59c822b50dcda23f79ede0b75-98.jpg,Buzz Lightyear of Star Command,Dreamcast,"September 26, 2000","Calling All Intergalactic Space Rangers!

Only you, Buzz Lightyear, and your elite Space Ranger team can defeat the evil Emperor Zurg and his bad guys in their dark quest for universal domination. To infinity and beyond!",55,8.3,Platformer
39,160923,https://www.metacritic.com/game/playstation/buzz-lightyear-of-star-command,https://static.metacritic.com/images/products/games/3/1290719872fe237ef5cf9ba9e8da1af3-98.jpg,Buzz Lightyear of Star Command,PlayStation,"September 26, 2000","Only you, Buzz Lightyear, and your elite Space Ranger team can defeat the evil Emperor Zurg in his dark quest for universal domination! Blast off with power-ups like shields, rockets, homing weapons and lightning beams. Fight on jetpacks, hoverboards, jetbikes and more! Explore 12 levels in seven amazing worlds, including Planet Z.",54,7.1,Platformer
40,160801,https://www.metacritic.com/game/nintendo-64/duck-dodgers-starring-daffy-duck,https://static.metacritic.com/images/products/games/1/bcace2807a5865942e84fdf307aef68f-98.jpg,Duck Dodgers Starring Daffy Duck,Nintendo 64,"September 16, 2000","Can you do it, Duck Dodgers? Can you save the Earth? Marvin the Martian has built the Ultimate Weapon to destroy our planet. But there's one small problem: Ultimate Weapons require a lot of energy that Marvin doesn't have. So he sends out his minions to search for energy atoms. It's up to you, Duck Dodgers, savior of the Universe (and master klutz), to stop Marvin before he collects enough atoms to make his diabolical plan a success. We're counting on you!",69,8.0,Platformer
41,160761,https://www.metacritic.com/game/playstation/strider-2,https://static.metacritic.com/images/products/games/1/767a2e7e1650d08aa64389f775b4f7da-98.jpg,Strider 2,PlayStation,"July 29, 2000","Out from the underbelly of a dark and dangerous future, emerges an elusive hero who wages war for peace and justice. Now, one of the world's most legendary heroes, Strider Hiryu, returns on the PlayStation® game console. Armed with his light sword, Cypher, Strider blazes through the darkness to battle the evil dictator, Grandmasters. Featuring 2 discs of gritty action adventure, this highly anticipated sequel also includes an incredible bonus... the original Strider game.",69,8.3,Platformer
42,163331,https://www.metacritic.com/game/nintendo-64/kirby-64-the-crystal-shards,https://static.metacritic.com/images/products/games/98w-game.jpg,Kirby 64: The Crystal Shards,Nintendo 64,"June 26, 2000","Dart past enemies, soar the skies and swim the depths of the ocean as Kirby takes on Dark Matter in an all-new adventure. Inhale, exhale and swallow your enemies, then copy and combine their abilities and use them as your own! Team up with familiar friends and foes - like Waddle Dee and King Dedede - as you travel through dreamy worlds in search of the lost Crystal Shards.",77,8.1,Platformer
43,160780,https://www.metacritic.com/game/nintendo-64/toy-story-2-buzz-lightyear-to-the-rescue,https://static.metacritic.com/images/products/games/0/0c2251eef4a5443b7dcc9461af266e51-98.jpg,Toy Story 2: Buzz Lightyear to the Rescue,Nintendo 64,"November 30, 1999","The Countdown to Adventure is On! As space hero Buzz Lightyear, you've got your hands full. Your best buddy, Woody, has been kidnapped by a greedy toy collector and it's going to be an all-out race against time to save him. It's all up to you... Buzz Lightyear to the rescue! Spin, spring, somersault and bounce through 15 colorful, action-packed levels. Unlock special toy accessories to complete your missions, like cool rocket jet boots! Enjoy fast and fun 3D gameplay with your favorite characters from the movie!",58,7.2,Platformer
44,160616,https://www.metacritic.com/game/nintendo-64/donkey-kong-64,https://static.metacritic.com/images/products/games/6/6d1421798824b90d8bb007016e05f39a-98.jpg,Donkey Kong 64,Nintendo 64,"October 31, 1999","K. Rool has kidnapped the Kongs! Can Donkey Kong rescue his friends, reclaim the Golden Bananas and save his homeland from certain doom? Take out some Kremlings with Chunky's Pineapple Launcher or Lanky's Trombone. Float through the air using Tiny's Ponytail Twirl. Even rocket to the sky with Diddy's Jetbarrel!",90,8.6,Platformer
45,160729,https://www.metacritic.com/game/nintendo-64/rayman-2-the-great-escape,https://static.metacritic.com/images/products/games/9/06fb9ad9ff0431ae89a91fcde8595623-98.jpg,Rayman 2: The Great Escape,Nintendo 64,"October 31, 1999","Enter a massive 3-D action adventure of amazing beauty and challenge. The pirate terror has enslaved the world and only Rayman's speed, agility, and magical powers can save all. Race and battle across 45 intricately designed areas - rainforests, jungles, narrow canyon passes, even into the mighty pirate ship itself.",90,8.7,Platformer
46,160624,https://www.metacritic.com/game/playstation/ape-escape,https://static.metacritic.com/images/products/games/4/4e3dda991c987e478ae990eb7a0bb5f1-98.jpg,Ape Escape,PlayStation,"May 31, 1999","A boisterous band of baboons carry out a daring zoo escape. It's ape anarchy and it's up to you to stop the chimps before they make chumps out of the human race! Use both analog sticks to operate great gadgets including a Tank, a Remote Control Car, a Stun Club, and a Time Net in your quest to hunt down over 200 apes!",90,8.5,Platformer
47,160639,https://www.metacritic.com/game/nintendo-64/castlevania,https://static.metacritic.com/images/products/games/9/ce0883255f84b20344ec47633283ddb6-98.jpg,Castlevania,Nintendo 64,"December 31, 1998","Take control of Reinhardt Schneider, a whip-toting Vampire Killer who has waited his whole life to meet his destiny, or Carrie Fernandez, a young girl with a strong magical presence who is mysteriously drawn to Dracula's evil Castlevania. It is their duty to seek out Castlevania and put an end to its residents' plans. What is your destiny?",78,7.3,Platformer
48,163125,https://www.metacritic.com/game/playstation/oddworld-abes-exoddus,https://static.metacritic.com/images/products/games/5/579c7ecfca26586847d19bbbeb8939af-98.jpg,Oddworld: Abe's Exoddus,PlayStation,"October 31, 1998","If you hated the first one, it's likely because of the lack of save points, so you should definitely consider giving this series another try.",88,8.6,Platformer
49,160646,https://www.metacritic.com/game/playstation/crash-bandicoot-3-warped,https://static.metacritic.com/images/products/games/6/344f2962e959ec376b8988f8c0b0f832-98.jpg,Crash Bandicoot 3: Warped,PlayStation,"October 31, 1998","This time the game takes place across a great expanse of time and space, making for greatly diverse level designs, which in turn keep the game fresh.",91,9.0,Platformer
50,160752,https://www.metacritic.com/game/nintendo-64/space-station-silicon-valley,https://static.metacritic.com/images/products/games/2/84f37b9a5b53733cf7fe5ecd7f1dbc5a-98.jpg,Space Station Silicon Valley,Nintendo 64,"October 21, 1998","Silicon Valley was intended to be the most technologically advanced amusement park civilization has ever known. Shortly after take-off, it disappeared. Now, in the year 3000, it's back and on a collision course with Earth! It's up to you to conquer the 30 levels in four incredibly lavish environments, take control of the totally original, wacky and - at times - life threatening characters and unlock the mysteries of the Valley. It's all great fun but remember, the fate of the world is in your hands!",83,8.2,Platformer
51,160629,https://www.metacritic.com/game/nintendo-64/banjo-kazooie,https://static.metacritic.com/images/products/games/9/98e36d3664285d5615e4cfd7e08a044d-98.jpg,Banjo-Kazooie,Nintendo 64,"May 31, 1998","Trouble is brewing on Spiral Mountain! Gruntilda the witch, wildly jealous of Tooty the Honey Bear's good looks; is determined to steal them for herself! But even as she whisks the helpless youngster off to her tower, Tooty's big brother Banjo and his loud-mouthed partner Kazooie are hot on the trail to rescue her...Aided by the mystical shaman Mumbo Jumbo, Banjo and Kazooie must tackle gloomy swamps, scorching deserts, towering mountain ranges and spooky haunted houses on their way to the final confrontation at the summit of Gruntilda's Lair.",92,9.2,Platformer
52,160798,https://www.metacritic.com/game/nintendo-64/yoshis-story,https://static.metacritic.com/images/products/games/8/40a519e57414a95ee0738a11bb68ba69-98.jpg,Yoshi's Story,Nintendo 64,"March 1, 1998","Baby Bowser has taken the Super Happy Tree and cast a spell on Yoshi's world, turning it into the pages of a picture book. The only Yoshis not affected by the spell were six hatchlings that were still protected by their shells. It's up to them to reclaim the Super Happy Tree and restore happiness to the world. That is the only thing that can break Baby Bowser's spell!",65,7.4,Platformer
53,160640,https://www.metacritic.com/game/playstation/castlevania-symphony-of-the-night,https://static.metacritic.com/images/products/games/0/3e92e4b30a3157280918c473cf495f6d-98.jpg,Castlevania: Symphony of the Night,PlayStation,"October 2, 1997","As a descendant of Dracula, you must end the vampire bloodline. Can you rid the world of this unspeakable terror? Uncover the mystery of Castlevania and challenge an adventure as legendary as its name. Over 140 different enemies, bosses, and ghastly creatures. Awesome magical spells - transform into a bat, a wolf, or etheral mist. Hidden weapons, secrets, and characters...the largest Castlevania ever!",93,9.0,Platformer
54,160716,https://www.metacritic.com/game/playstation/oddworld-abes-oddysee,https://static.metacritic.com/images/products/games/6/f37f69a662f7d53bc48992d3e6051d60-98.jpg,Oddworld: Abe's Oddysee,PlayStation,"August 31, 1997","In a lush of diabolical danger where everyone wants to eat you, you're the skinny guy with no weapons. Run, jump, hide, scramble and talk your way past the ugliest bunch of carnivorous crustaceans ever created. Unlock Abe's special powers then figure out your foes, and you might save your race. Don't, and you're dinner! Enter Oddworld's surreal, sensory overload of pure gaming and claim your destiny.",85,8.8,Platformer
55,160763,https://www.metacritic.com/game/nintendo-64/super-mario-64,https://static.metacritic.com/images/products/games/3/22cde6082d9735d7699814bc61b95796-98.jpg,Super Mario 64,Nintendo 64,"September 26, 1996","Mario is super in a whole new way! Combining the finest 3-D graphics ever developed for a video game and an explosive sound track, Super Mario 64 becomes a new standard for video games. It's packed with bruising battles, daunting obstacle courses and underwater adventures. Retrieve the Power Stars from their hidden locations and confront your arch nemesis - Bowser, King of the Koopas!",94,9.1,Platformer
