,id,url,image,title,platform,release_date,summary,metascore,userscore,genre
11,102241,https://www.metacritic.com/game/pc/le-mans-24-hours,https://static.metacritic.com/images/products/games/1/4d4af4e9eac640cd5e3ad1353eff7523-98.jpg,Le Mans 24 Hours,PC,"June 1, 2002","Race over 70 licensed cars including 30 new vehicles from the Le Mans 2000 Race. Blast through 12 real-world tracks. 24 hours of intense action with unique Day-to-Night-to-Day racing: endure real-time weather and surface effects for ultimate realism. Fully immersive environments including new animated drivers and pit crew, advanced AI, new car settings and real-time lighting. Compete in 5 challenging game modes and experience the new Le Mans 2000 Race. [Infogrames]",60,6.6,Simulation
12,102090,https://www.metacritic.com/game/playstation-2/lethal-skies-elite-pilot-team-sw,https://static.metacritic.com/images/products/games/0/be4b515af6ed74ef481f338b54ace26c-98.jpg,Lethal Skies Elite Pilot: Team SW,PlayStation 2,"May 31, 2002","Feel the adrenaline rush as you take off into uncharted skies! Players are thrust into non-stop action as an elite pilot of The International Alliance's Team SW. Choose from an array of fighters and battle the enemy all across the globe in numerous air-to-air and air-to-ground missions. In Lethal Skies, the heart-pounding experience of flying a real-life warplane is yours to have.",59,tbd,Simulation
13,101321,https://www.metacritic.com/game/playstation-2/dropship-united-peace-force,https://static.metacritic.com/images/products/games/1/8804061a4e3d7cbcdbea950041bfafe9-98.jpg,Dropship: United Peace Force,PlayStation 2,"May 29, 2002","In the year 2050, the United Nations and NATO have been replaced by the United Peacekeeping Force. Freshly recruited to the ranks, you must utilise a range of ground and air combat vehicles (including fighters, tanks and armoured assault vehicles) to enforce peace around the globe. Dropship's unique gameplay is a new take on the action genre, where your tactical decisions influence the success of the mission. A tense plot of political intrigue must also be negotiated if you're to succeed. From the mountains of Colombia to the wastelands of Kazakhstan, Dropship will call on all your battle skills in the struggle for victory. [SCEE]",78,8.6,Simulation
14,161385,https://www.metacritic.com/game/xbox/star-wars-jedi-starfighter,https://static.metacritic.com/images/products/games/5/6f7b7ce1d3ae1ad4dc9a018a5ac4b8e5-98.jpg,Star Wars: Jedi Starfighter,Xbox,"May 13, 2002","Star Wars: Jedi Starfighter reveals the events that lead into the Star Wars: Episode II film. As a secessionist movement threatens to expand, Mace Windu dispatches one of the Council's top Jedi--Adi Gallia--to investigate disturbances in the Karthakk system. Take the role of Adi as she maneuvers a prototype Jedi starfighter through the evil Captain Toth's massive fleet. Either solo or with a friend, you must use your Force powers against enemies that threaten the very foundation of the Galactic Republic.",78,4.6,Simulation
15,101849,https://www.metacritic.com/game/pc/master-rallye,https://static.metacritic.com/images/products/games/9/85db4c399f3b0723ea3a60e984b90657-98.jpg,Master Rallye,PC,"April 17, 2002","Massive race over the 7 countries of the official Master Rallye (France, Italy, Germany/Austria, Russia, Turkey, Spain/Portugal), featuring a wide range of race stages over extreme terrain. Includes 42 locations over 400 square kms of tracks. [Microids]",71,5.8,Simulation
16,102107,https://www.metacritic.com/game/pc/flanker-25,https://static.metacritic.com/images/products/games/7/b983511497c69020f9977bd781d26e9e-98.jpg,Flanker 2.5,PC,"March 26, 2002","Flanker 2.5 offers high adrenaline gameplay with a level of realism that until now had only been experienced by Russian military pilots. The game builds on the Flanker legacy, incorporating the stunning graphics and streamlined gameplay of Flanker 2.0, and adding new features only available in the sought after Version 2.5 Upgrade. [Ubi Soft]",84,7.8,Simulation
17,102043,https://www.metacritic.com/game/pc/the-sims-vacation,https://static.metacritic.com/images/products/games/3/f40413d61a8f369aa11b2d054d383a98-98.jpg,The Sims: Vacation,PC,"March 25, 2002","(Known as ""Sims on Holiday"" for its European release.) Take your Sims on a vacation of a lifetime. Whether they've been working hard or livin' large, going downtown or partying down, your Sims deserve a break. You chose whether they'll spend the weekend at a beach resort, rough it in the woods, or chill out in a winter wonderland. Whether they're embarking on a family adventure or hooking up on a romantic getaway, your Sims will always have plenty to do on Vacation Island. Expansion Pack. [Electronic Arts]",75,7.8,Simulation
18,101918,https://www.metacritic.com/game/pc/janes-attack-squadron,https://static.metacritic.com/images/products/games/8/1ce285849cc341f791de4144d326653c-98.jpg,Jane's Attack Squadron,PC,"March 22, 2002","Features include: fourteen flyable aircraft, with countless other land, sea, and air vehicles. Patrol, Intercept, and Strategic Bombing, plus air strikes on a wide range of targets including warships, subs, trains, tanks, airfields, and factories; real 3D cockpits with fully functional dials and gauges; one million square miles of satellite accurate, mapped-terrain; fully realized damage model with parts that detach, explode, tear away, and affect flight. [Xicat Interactive]",58,tbd,Simulation
19,101838,https://www.metacritic.com/game/pc/warbirds-iii-fighter-pilot-academy,https://static.metacritic.com/images/products/games/8/5b00cc39cdf672a60a408197badd8915-98.jpg,WarBirds III Fighter Pilot Academy,PC,"March 19, 2002","WarBirds is an Award Winning, massively multiplayer simulation of World War II aerial combat, with sea and ground vehicles as well. [iEntertainment Network]",78,6.3,Simulation
20,101959,https://www.metacritic.com/game/playstation-2/star-wars-jedi-starfighter,https://static.metacritic.com/images/products/games/9/7608a1e188a320aca6afeada5ab486bf-98.jpg,Star Wars: Jedi Starfighter,PlayStation 2,"March 10, 2002","The galaxy is in turmoil as the events of Star Wars: Episode II rapidly approach. Mace Windu dispatches one of the Council's top Jedi - Adi Gallia - to investigate disturbances in the Karthakk system, as a secessionist movement threatens to expand. Using the Republic's new prototype Jedi starfighter, Adi Gallia sets out on missions which lead into events depicted in the Star Wars: Episode II film. She quickly gains an upper hand in space battles through Force powers, but will these be enough to counter the massive fleet of the evil Captain Toth and a mysterious figure that threatens the very foundations of the Galactic Republic system? [LucasArts]",81,8.4,Simulation
21,102883,https://www.metacritic.com/game/pc/star-trek-bridge-commander,https://static.metacritic.com/images/products/games/3/0cc1aa1fd12fa042693015993b0f30d6-98.jpg,Star Trek Bridge Commander,PC,"February 27, 2002","While on duty in a remote area of space, a nearby sun suddenly erupts releasing a deadly blast that damages your ship, kills your Captain and threatens nearby colonists. Now you must take control of your ship and lead your crew to solve the mystery. Your mission is clear -- discover the cause of the devastating explosion and prevent it from happening again. During the race you will battle the Cardassians, ally with the Klingons, investigate the unpredictable Romulans and reveal a secret plot that threatens the Federation itself. [Activision]",82,7.9,Simulation
22,101211,https://www.metacritic.com/game/pc/destroyer-command,https://static.metacritic.com/images/products/games/1/5cca22d6e694df26a8ae640352d222a2-98.jpg,Destroyer Command,PC,"February 17, 2002","A 3D naval combat simulation which gives you command of a WWII era destroyer in the US Navy in either the Atlantic or Pacific Theaters. You can advance to command a division of destroyers and will participate in a variety of naval actions against Axis forces. You will stalk U-boats, swat Kamikaze planes, escort convoys, blast enemy ships in surface actions or pound the beaches in support of infantry landings. [Ubi Soft]",51,7.6,Simulation
23,102035,https://www.metacritic.com/game/pc/nascar-racing-2002-season,https://static.metacritic.com/images/products/games/5/4558649259b7f59b7bd11de339f32cb2-98.jpg,NASCAR Racing 2002 Season,PC,"February 14, 2002","Race Against Jeff Gordon, Kevin Harvick, Dale Earnhardt Jr., Dale Jarrett, and more in the 2002 Season! Get behind the wheel of a 750 horsepower stock car and battle for the championship on real-life tracks. Get under the hood to fine-tune your car or just jump in and race against the best in Arcade Mode. Feel car vibrations, hear the roar of the engines, and sweat it out racing fender to fender at 180 miles per hour. [Sierra]",89,5.6,Simulation
24,101707,https://www.metacritic.com/game/pc/star-wars-starfighter,https://static.metacritic.com/images/products/games/7/c440a8d5659d13484e34637a37e4cd13-98.jpg,Star Wars: Starfighter,PC,"January 20, 2002","Courage. Skill. Honor. These are the three primary qualities that you must bring to Star Wars Starfighter, a flight action/adventure combining intense air and space combat in rich 3D environments. Join three starfighter pilots in a series of harrowing missions to save Naboo and the galaxy from the oppressive abuses of the Trade Federation. May the Force be with you, young starfighter pilot.  [LucasArts]",71,6.3,Simulation
25,101746,https://www.metacritic.com/game/playstation-2/mobile-suit-gundam-zeonic-front,https://static.metacritic.com/images/products/games/6/0e274f5b13caf36b739edb3c0ad9132a-98.jpg,Mobile Suit Gundam: Zeonic Front,PlayStation 2,"January 15, 2002","Become your own worst enemy! For years you fought against the Zeon, now fight as one. For the first time, assume the role of a Zeon and take control of an elite mobile suit team. Set in the One Year War,? battle against the Earth Federation for independence and control of Earth territories. Control up to three attack teams per mission and devise superior strategies against Earth Federation troops. [Bandai]",71,8.7,Simulation
26,101370,https://www.metacritic.com/game/pc/screamer-4x4,https://static.metacritic.com/images/products/games/0/3d99bc3632e3556bf6cee43fab863596-98.jpg,Screamer 4x4,PC,"December 3, 2001","Why don't you try driving up sheer vertical cliffs, trekking it across uneven ground at high speeds, navigating through water and dropping down into deep crevices, whilst all the time trying to maintain control of your 4WD and keeping your eye on the time? Whether you're just a Sunday driver, or you fancy your chances as a full-on driving master in the Championship, either way you'll find 4x4 challenge equally as exciting. [Virgin Interactive]",77,7.4,Simulation
27,102024,https://www.metacritic.com/game/pc/larry-ragland-4x4-challenge,https://static.metacritic.com/images/products/games/4/057d3ce655dceee328bc5bde31bc9220-98.jpg,Larry Ragland 4x4 Challenge,PC,"November 30, 2001","Mix one part dirt and mud, 2 parts gasoline burnin’ speed, and 3 parts bare knuckle adrenaline and you get the most exhilarating indoor racer. [Xicat Interactive]",51,tbd,Simulation
28,161080,https://www.metacritic.com/game/xbox/star-wars-starfighter-special-edition,https://static.metacritic.com/images/products/games/0/9feeb7322a4c24074d99670151a770eb-98.jpg,Star Wars Starfighter: Special Edition,Xbox,"November 26, 2001","Courage, skill, and honor are the three primary qualities you must bring to Star Wars Starfighter, a flight adventure that features intense air and space combat. Join three starfighter pilots in a series of harrowing missions to save Naboo and the galaxy from the oppressive abuses of the Trade Federation. You'll pilot the Naboo N-1 and a variety of never-before-seen craft through real-world environments. Your fighting skills will be put to the test in more than 14 intense missions.",76,8.4,Simulation
29,102036,https://www.metacritic.com/game/pc/combat,https://static.metacritic.com/images/products/games/6/ad08a798ca58c8c957f90fd3d508951c-98.jpg,Combat,PC,"November 20, 2001","The game everyone remembers and loves for its intensity and great head-to-head competition is reborn and revamped for the 21st century. Relive past contests and discover new ways to battle opponents with futuristic tanks in a cagey game of hide-and-seek (and destroy!) Have fun all over again with simple game features, quick reflexes and the pursuit of high scores. It's the way games were meant to be. [Infogrames]",56,tbd,Simulation
30,101846,https://www.metacritic.com/game/pc/rally-trophy,https://static.metacritic.com/images/products/games/6/f8856dad989e2328eaf81e322e0faf6a-98.jpg,Rally Trophy,PC,"November 20, 2001","The first ?historic"" rally simulation. The game includes 12 classic racecars such as the Ford Cortina, the Fiat 600 Abarth and the Morris Mini Cooper, all of which have been modelled in great detail and extremely realistically. [JoWood Productions]",82,7.0,Simulation
31,101405,https://www.metacritic.com/game/pc/aquanox,https://static.metacritic.com/images/products/games/5/e298826a343f7eba2fa85ddec81d668c-98.jpg,AquaNox,PC,"November 19, 2001","Come aboard and explore the dangerous and merciless deep sea with all its adventures. Features over 30 single-player-missions; 9 completely different playerships; over 40 different enemies, including gigantic creatures; gripping story and detailed world with over 70 NPCs; and deathmatch and teambased multiplayer modes. [Fishtank Interactive]",67,7.7,Simulation
32,101230,https://www.metacritic.com/game/pc/il-2-sturmovik,https://static.metacritic.com/images/products/games/0/9370bb068a74c8c81a364fc7a4244318-98.jpg,IL-2 Sturmovik,PC,"November 18, 2001","Fly 31 types of Russian, German and American planes. Engage in air-to-air and air-to-ground battles. Multiplay with up to 32 players in dogfight and 16 players in cooperative missions. Use custom paint schemes, squadron nose art, numbering on wings, and national markings for each plane. [Ubi Soft]",91,8.6,Simulation
33,161037,https://www.metacritic.com/game/xbox/airforce-delta-storm,https://static.metacritic.com/images/products/games/7/6b275ba9023a4489cbf8529b97fc21c1-98.jpg,AirForce Delta Storm,Xbox,"November 14, 2001","Strap into your cockpit and blast through the gut-wrenching world of flight combat. Your adrenaline pumps as machine gun fire pelts off your tail, you execute back-breaking barrel rolls and experience dog-fighting action. Take your pick of over 70 planes, including military fighters rendered from actual aircraft. With a full range of extreme missions to numb your senses, AirForce Delta Storm pushes your Xbox to the sky!",61,7.0,Simulation
34,101775,https://www.metacritic.com/game/pc/comanche-4,https://static.metacritic.com/images/products/games/5/478a349fbca3854f0aaf05abf8d29f2c-98.jpg,Comanche 4,PC,"November 12, 2001","A fast-paced action game that moves at 200mph with you at the controls of a Comanche helicopter. Fly the U.S. Army?s next generation attack helicopter in over 30 extreme missions. Fire a 20mm cannon, 70mm rockets, Stinger heat-seeking and Hellfire laser-guided missiles. [NovaLogic]",74,7.6,Simulation
35,101790,https://www.metacritic.com/game/pc/the-sims-hot-date,https://static.metacritic.com/images/products/games/0/1bf87d18f6291616a072353995f3f91e-98.jpg,The Sims: Hot Date,PC,"November 12, 2001","Play matchmaker to your Sims and watch the sparks fly or fizzle. Get them out of the house and into the all-new downtown area where they?ll gossip over a candlelit dinner, buy gifts for their dates or just cruise the Strip in hopes of getting lucky. Will your Sims find true love or be destined to a lifetime membership in the lonely hearts club? [Electronic Arts]",85,7.8,Simulation
36,161090,https://www.metacritic.com/game/gamecube/star-wars-rogue-leader-rogue-squadron-ii,https://static.metacritic.com/images/products/games/0/03229a89cdf8260b0f0dbb5cbbefca90-98.jpg,Star Wars Rogue Leader: Rogue Squadron II,GameCube,"November 9, 2001","Think you've got what it takes to lead the elite Rogue Squadron?  Now's your chance to jump into the cockpit of an X-wing and find out.  Join Luke Skywalker and the Star Wars galaxy's most daring pilots as they return to face off against the Empire.  As in the original hit game for N64, you'll relive favorite Star Wars battles including the perilous Death Star trench run, a daring space attack on a Star Destroyer, and the legendary battle on the ice planet Hoth.  Aerial conflict takes place in a variety of craft such as the legendary X-wing, A-wing, and B-wing.  Rogue Leader immerses players in an intense action arcade experience.",90,8.8,Simulation
37,101725,https://www.metacritic.com/game/pc/silent-hunter-ii,https://static.metacritic.com/images/products/games/5/e044b2ec4723647549968301864d0ae5-98.jpg,Silent Hunter II,PC,"November 5, 2001","This WWII U-boat combat simulator puts players in command of a cunning killer. Features 3D modeled ships, subs, aircraft from all major powers in the Atlantic; inter-operability via the internet with the naval combat simulation, ""Destroyer Command""; ultra-realistic, real-time ocean and weather effects; and adjustable realism and difficulty levels. [Ubi Soft]",71,7.5,Simulation
38,101456,https://www.metacritic.com/game/playstation-2/ace-combat-04-shattered-skies,https://static.metacritic.com/images/products/games/6/06163e4546e5a8c3797942b0a497dc9b-98.jpg,Ace Combat 04: Shattered Skies,PlayStation 2,"November 1, 2001","The Ace Combat series soars once again. Experience aerial combat like never before. A brand new gripping storyline and 18 fabulous missions will keep pilots-to-be on the edge of their seats. Released as ""Distant Thunder"" in UK & Europe. [Namco]",89,8.7,Simulation
39,101766,https://www.metacritic.com/game/pc/mechwarrior-4-black-knight-expansion,https://static.metacritic.com/images/products/games/6/f45a760e9396e451f89333b442be5551-98.jpg,MechWarrior 4: Black Knight Expansion,PC,"October 31, 2001","You're back on Kentares IV, and this time, you don't have to play nice. Enlist in the notorious Black Knight Legion, climb aboard any one of five new 'Mechs, and deliver some payback for all the injustices you've been dealt. Put your mercenary skills to the ultimate test in a world ravaged by civil war. Use the new Black Market feature to get the equipment and weapons you need, when you need it.  [Microsoft]",78,7.3,Simulation
40,101683,https://www.metacritic.com/game/pc/supercar-street-challenge,https://static.metacritic.com/images/products/games/3/bbb48f2471fe36d94a5b0e67c5c792f1-98.jpg,Supercar Street Challenge,PC,"October 30, 2001","Design your own exotic supercar in the Styling Studio or choose one of 9 elite vehicles including the Salem S7 and the Lotus Concept Vehicle M220 to race on 23 courses in 7 cities, each with multiple routes and shortcuts. [Activision]",45,4.3,Simulation
41,101544,https://www.metacritic.com/game/pc/4x4-evo-2,https://static.metacritic.com/images/products/games/4/328d480a7559da63cd071e647b290c97-98.jpg,4x4 EVO 2,PC,"October 30, 2001","Simmers will have a chance to purchase one of 70 vehicles from 10 different manufactures for use in intense, pedal-to-the-metal, off-road rallies. In addition to individual racing, 4x4 EVO 2 gives virtual drivers the chance to join a factory race team or 4x4 club to participate in an assortment of exciting missions that involve exploration and adventure. [Gathering of Developers]",69,7.2,Simulation
42,101442,https://www.metacritic.com/game/pc/motor-city-online,https://static.metacritic.com/images/products/games/2/fc8705f2ae5af1b6cefbfff5a39af60a-98.jpg,Motor City Online,PC,"October 29, 2001","Build and race your own collection of custom hot rods with thousands of real people online! More than just a racing game, MCO is a virtual hot rod haven for gearheads, car lovers, and gamers alike! Make friends, join a club turf war, customize your dream car, battle racers from around the world, and race your way to a reputation as the baddest rodder in Motor City. [Electronic Arts]",73,6.3,Simulation
43,101739,https://www.metacritic.com/game/playstation-2/top-gun-combat-zones,https://static.metacritic.com/images/products/games/9/7be80e8a2cd38a92d8fa5646fda6f8b9-98.jpg,Top Gun: Combat Zones,PlayStation 2,"October 21, 2001","Puts you in the cockpits of eight fighter jets, including the F-18 Hornet, F-14 Tomcat, and the F-22 Raptor. Fly 36 missions in three major areas: the Persian Gulf, Asia, and Russian Arctic. Choose from three difficulty settings and learn the ropes in the training session, or take off on a customized mission with the Quick Start option. [Titus]",63,3.3,Simulation
44,101585,https://www.metacritic.com/game/pc/flight-simulator-2002,https://static.metacritic.com/images/products/games/5/ca3b7fa49447d8d76b0381196e75df21-98.jpg,Flight Simulator 2002,PC,"October 19, 2001","Includes a wide variety of aircraft for you to fly-from a new Cessna 172S single-engine trainer and a Caravan floatplane to the Boeing 747-400 jumbo jet. You can splash down in a lake, hover in the Bell 206B JetRanger III helicopter, or practice aerobatics in the Extra 300S. [Microsoft]",90,7.3,Simulation
45,101647,https://www.metacritic.com/game/playstation-2/thunderstrike-operation-phoenix,https://static.metacritic.com/images/products/games/7/3efc81d7f860d9e5ed0acf5a96b2c7a7-98.jpg,Thunderstrike: Operation Phoenix,PlayStation 2,"October 15, 2001","A deadly new adversary has struck at all the principal nations, paralyzing the world. The world's allied forces immediately call for a global summit, merging their weapons resources and technologies into a clandestine project entitled Operation Phoenix. [Eidos Interactive]",65,7.4,Simulation
46,101995,https://www.metacritic.com/game/pc/uplink-hacker-elite,https://static.metacritic.com/images/products/games/5/870ea87c56bf5291955e78c8933524ad-98.jpg,Uplink: Hacker Elite,PC,"October 9, 2001","High tech computer crime and industrial espionage on the Internet of 2010. You play an Uplink Agent who makes a living by performing jobs for major corporations. Your tasks involve hacking into rival computer systems, stealing research data, sabotaging other companies, laundering money, erasing evidence, or framing innocent people. You use the money you earn to upgrade your computer systems, and to buy new software and tools. As your experience level increases you find more dangerous and profitable missions become available. You can speculate on a fully working stock market (and even influence its outcome). You can modify peoples academic or criminal records. You can divert money from bank transfers into your own accounts. You can even take part in the construction of the most deadly computer virus ever designed. [Introversion]",75,8.2,Simulation
47,101809,https://www.metacritic.com/game/pc/f1-2001,https://static.metacritic.com/images/products/games/9/e26b61df4b81844d181cbba32ad81a50-98.jpg,F1 2001,PC,"October 2, 2001","Engage in high stakes racing from Monaco to Monza and take on the most intelligent and daring racers to hit the Formula One circuit. Includes all the drivers, tracks and teams from the official FIA 2001 Formula OneWorld Championship. [EA Sports]",79,7.1,Simulation
48,101602,https://www.metacritic.com/game/pc/open-kart,https://static.metacritic.com/images/products/games/2/11ee2802ea5668d71ee9a6a18412c8c4-98.jpg,Open Kart,PC,"September 24, 2001","Play as an international Kart driver with your ultimate goal being to progress through 3 different championships and classes on 20 circuits in 10 countries, in order to win the definitive 250 cc championship!  [Microids]",57,tbd,Simulation
49,101656,https://www.metacritic.com/game/pc/jumpgate-the-reconstruction-initiative,https://static.metacritic.com/images/products/games/6/44e47481a2cf9c1b85d2cb6de073320f-98.jpg,Jumpgate: The Reconstruction Initiative,PC,"September 23, 2001","Real Time Spaceflight and Combat are but two elements in this Massively Multiplayer Online Spaceflight Simulation. Team up with others to actually ""re-create"" a universe with all that such an enterprise entails. Interact with squadron members and wayward travelers, struggle to stay on course in the face of solar storms, and battle mysterious adversaries (both human and alien).  [3DO]",79,tbd,Simulation
50,101639,https://www.metacritic.com/game/pc/sub-command,https://static.metacritic.com/images/products/games/9/eb1840e3479c4ebc6b90c29a492a348e-98.jpg,Sub Command,PC,"September 12, 2001","Take charge of the most deadly modern-day submarines in the world as you command three distinct submarines across two unique and challenging campaigns. Utilize cutting-edge technology to navigate the world's oceans to locate, track and destroy enemy convoys. Or, park your sub off hostile shores to deliver Tomahawk missiles to inland targets. Whether diving, scouring or surfacing, you control the smartest, stealthiest, and most feared subs in the water today. [Electronic Arts]",84,7.1,Simulation
51,102863,https://www.metacritic.com/game/pc/independence-war-2-edge-of-chaos,https://static.metacritic.com/images/products/games/3/95c9441f1c0652b587475a646a14e0a7-98.jpg,Independence War 2: Edge of Chaos,PC,"August 22, 2001",The Badlands cluster. 100 years after the first Independence War. Your father was killed by the Corporations for a bad debt. And you've spent 15 years rotting in jail for trying to get justice. Now it's time for vengeance. Command four futuristic battlecruisers and a band of revolutionary pirates into an all-consuming battle against impossible odds...because there just isn't enough Space for everyone! [Infogrames],83,8.2,Simulation
52,101547,https://www.metacritic.com/game/playstation-2/armored-core-2-another-age,https://static.metacritic.com/images/products/games/7/0d45d97dea193191bb852f4204a7d4d0-98.jpg,Armored Core 2: Another Age,PlayStation 2,"August 20, 2001","Another age takes place five years after Leos Klain's coup on Mars. The Earth Government is struggling with the powerful Corporations for control of the planet - and they desperately need the help from the Ravens. Players take the role of these Ravens - mercenaries who fight for the highest bidders.  The game features 100 new missions, a split-screen vs. mode, and 10 billion possible parts combinations.",75,8.5,Simulation
53,101669,https://www.metacritic.com/game/playstation-2/mobile-suit-gundam-journey-to-jaburo,https://static.metacritic.com/images/products/games/9/6dccf460c461c1dd239c88cff6e63f76-98.jpg,Mobile Suit Gundam: Journey to Jaburo,PlayStation 2,"August 6, 2001",Gundam fanatics take notice!  PS2's first game based on the popular animae TV series takes players back to the One Year War with an epic storyine and mission-based gameplay.,58,8.2,Simulation
54,101782,https://www.metacritic.com/game/pc/eurofighter-typhoon,https://static.metacritic.com/images/products/games/2/a0a64a1a95363c7fe42eb67c63e27e09-98.jpg,Eurofighter Typhoon,PC,"July 30, 2001","Lead a small squad of highly trained fighter pilots on up to 100 possible missions against a fierce, aggressive force set on world domination. Outnumbered, but superbly equipped, you must destroy enemy tanks, sink supply ships, and out-maneuver supersonic jets!  [Take 2 Interactive]",69,6.2,Simulation
