,id,url,image,title,platform,release_date,summary,metascore,userscore,genre
10,161937,https://www.metacritic.com/game/playstation/ecw-anarchy-rulz,https://static.metacritic.com/images/products/games/7/363a47b49d6eaaea7c3b1fb27caecd41-98.jpg,ECW Anarchy Rulz,PlayStation,"August 18, 2000","While Anarchy Rulz bears the ECW logo, the wrestling action is simply too low impact and refined for the likes of this brutal organization.",43,5.7,Fighting
11,161955,https://www.metacritic.com/game/dreamcast/wwf-royal-rumble,https://static.metacritic.com/images/products/games/5/4549a8dbdcb40b1feaa6374b146afb6f-98.jpg,WWF Royal Rumble,Dreamcast,"August 1, 2000","Immerse yourself in the chaos of a ""Royal Rumble"" match with up to 9 Superstars in the ring at one time. Better watch your back, because in this type of match there are no allegiances or friendships.",66,6.4,Fighting
12,160666,https://www.metacritic.com/game/nintendo-64/fighter-destiny-2,https://static.metacritic.com/images/products/games/6/226a46693c55d6188162150279346070-98.jpg,Fighter Destiny 2,Nintendo 64,"July 14, 2000","Enter the arena and do battle with the toughest, most skilled martial arts experts on the planet. As one of the international fighting elite, you'll vie to become the true authority of hand-to-hand combat. Your destiny awaits. Defeat any of your 11 opponents and gain their abilities. Launch 5 different modes of attack, from Training to Record Attack. Adjust scoring, ring sizes and difficulty settings. Compete in points-based martial arts tournaments. Force your opponent to relive defeat in instant replay. Gain new abilities and skills when you face the Master in the Fighter's Arena.",54,6.8,Fighting
13,160797,https://www.metacritic.com/game/playstation/x-men-mutant-academy,https://static.metacritic.com/images/products/games/7/e5e6cfb24c689f88d22e458f28f0e7c8-98.jpg,X-Men: Mutant Academy,PlayStation,"July 11, 2000","X-Men sticks close to the standard fighting game formula, and as a result, it manages to be fun for a short period of time.",75,7.6,Fighting
14,161988,https://www.metacritic.com/game/dreamcast/marvel-vs-capcom-2,https://static.metacritic.com/images/products/games/8/71aca6c092db4d7eb63ccdbdb379f59e-98.jpg,Marvel vs. Capcom 2,Dreamcast,"June 29, 2000","The world's most insane tag-team fantasy fighter is bigger than ever!  An unprecedented 56 characters include the debut of Jill from Resident Evil, Servbots from Mega Man and Cable from Marvel Comics fame.  Experience arcade perfect fighting with 3 on 3 tag-team battles, unbelievable control and hyper-fast animation.  Pick a fight with legendary Capcom characters and Super Heroes from the Marvel Universe and prepare to be amazed.",90,8.8,Fighting
15,160760,https://www.metacritic.com/game/dreamcast/street-fighter-iii-double-impact,https://static.metacritic.com/images/products/games/0/0f97879167e9d81c2dcfada8ac297b9d-98.jpg,Street Fighter III: Double Impact,Dreamcast,"June 19, 2000","Street Fighter® fans everywhere get a double-dose of double-trouble with Street Fighter III: Double Impact. This explosive street brawl for the Sega Dreamcast™ contains TWO arcade hits on one CD -- Street Fighter III: New Generation... and Street Fighter III: Second Impact. Loaded with a new legion of fighters, Street fighter III: Double Impact boasts new enhancements to the series like parrying, Super Art fighting styles and two-punch, two-kick fighting styles to inflict more damage.",84,8.4,Fighting
16,160751,https://www.metacritic.com/game/dreamcast/soulcalibur,https://static.metacritic.com/images/products/games/1/a62a50a3f751819b94f0f922619c6b95-98.jpg,SoulCalibur,Dreamcast,"September 8, 1999","This is a tale of souls and swords, transcending the world and all its history, told for all eternity... The greatest weapons-based fighter returns, this time on Sega Dreamcast. Soul Calibur unleashes incredible graphics, fantastic fighters, and combos so amazing they'll make your head spin!",98,8.5,Fighting
17,160759,https://www.metacritic.com/game/playstation/street-fighter-alpha-3,https://static.metacritic.com/images/products/games/9/bcd8d11694dfba72dffd0d9979f98445-98.jpg,Street Fighter Alpha 3,PlayStation,"April 30, 1999",Street Fighter Alpha 3...scores a triple K.O.!,93,8.4,Fighting
18,160767,https://www.metacritic.com/game/nintendo-64/super-smash-bros,https://static.metacritic.com/images/products/games/7/dd792d3cdbfb1c1c04444063c200230c-98.jpg,Super Smash Bros.,Nintendo 64,"April 26, 1999","It's a Bumpin', Bruisin', Brawlin' Bash! The many worlds of Nintendo collide in the ultimate showdown of strength and skill! Up to four players can choose their favorite characters - complete with signature attacks - and go at it in Team Battles and Free-For-Alls. Or venture out on your own to conquer the 14 stages in single-player mode. Either way, Super Smash Bros. is a no-holds-barred action-fest that will keep you coming back for more!",79,8.7,Fighting
19,160770,https://www.metacritic.com/game/playstation/tekken-3,https://static.metacritic.com/images/products/games/0/fd71737a311c55b0bf05a3e9ecbc1653-98.jpg,Tekken 3,PlayStation,"April 29, 1998","An ancient evil force has reawakened, attacking in secret and feeding on the souls of mighty warriors. To lure it out of hiding will take the greatest fighting contest the world has ever seen...Tekken 3. Some are fighting for revenge, some for honor, Ultimately, all are fighting for their lives and the fate of all mankind.",96,9.1,Fighting
20,160652,https://www.metacritic.com/game/playstation/dead-or-alive,https://static.metacritic.com/images/products/games/2/52a1f9e6e115cf5ae11726c53daab30e-98.jpg,Dead or Alive,PlayStation,"March 31, 1998","The fighting game  you've been waiting for...Purist fighting for purist fighting fans. No lightening bolts, no magic tricks, no weapons...Your survival is all in your own hands.",84,8.3,Fighting
21,160637,https://www.metacritic.com/game/playstation/bushido-blade,https://static.metacritic.com/images/products/games/7/3c94e6ba3cb8798de35cb02729aafbf0-98.jpg,Bushido Blade,PlayStation,"September 30, 1997","""Bushido"" is the soul of Japan - an ancient honor code deeply followed by samurai warriors for centuries.
Plunge into real world battles across vast 3D environments that you can run, slice and tear through.
Sword matches become unbelievably real where one critical blow is the mean difference between death and victory.",83,8.2,Fighting
22,160769,https://www.metacritic.com/game/playstation/tekken-2,https://static.metacritic.com/images/products/games/9/e3b1cf4c8dba115df64690f602a880f6-98.jpg,Tekken 2,PlayStation,"August 25, 1996",More than a sequel. The undisputed #1 fighting game on the planet.,89,8.3,Fighting
23,163184,https://www.metacritic.com/game/playstation/battle-arena-toshinden,https://static.metacritic.com/images/products/games/4/ae2f0f92405b1bddbeb4fffe2a3fbf25-98.jpg,Battle Arena Toshinden,PlayStation,"September 9, 1995",,69,8.7,Fighting
24,162179,https://www.metacritic.com/game/game-boy-advance/dragon-ball-z-taiketsu,https://static.metacritic.com/images/products/games/9/8c5e9eb8a168d03aaae170836cbe7725-98.jpg,Dragon Ball Z: Taiketsu,Game Boy Advance,"November 24, 2003","Heroes and villains collide in the latest Dragon Ball Z brawler.  Dragon Ball Z: Taiketsu lets you play as one of 15 of the greatest warriors from the DBZ universe, including the mighty Broly, in a fight for dominance.  Unleash devastating combos and super moves alone or against friends in huge multiplayer battles.  You can fight on land or in the air, but just don't be caught off guard.",40,5.9,Fighting
25,162278,https://www.metacritic.com/game/game-boy-advance/mucha-lucha!-mascaritas-of-the-lost-code,https://static.metacritic.com/images/products/games/8/cac790e339613618f08b3ab3c0ba2757-98.jpg,Mucha Lucha! Mascaritas of the Lost Code,Game Boy Advance,"November 18, 2003",Mucha Lucha! Mascaritas of the Lost Code is a game so utterly devoid of challenge that actually calling it a game almost seems too generous.,26,3.0,Fighting
26,103159,https://www.metacritic.com/game/playstation-2/bloody-roar-4,https://static.metacritic.com/images/products/games/9/6e2dc16d298f6fa9d19ce52cdf9fdab4-98.jpg,Bloody Roar 4,PlayStation 2,"November 11, 2003","Bloody Roar returns and is darker, bloodier and fiercer than ever! 14 returning fighters are joined by three brand-new characters in the newest battle of the beast-fighters. Transform into ferocious inner-beasts and attack with fangs and claws in 3D fighting areas to see who is the ultimate beast-fighter champion! Balance power and health with the new ""Zoanthropes Guage"". Dramatic story mode for each fighter. 9 modes of gameplay including Arcade and Character Development. Full 3D combat system with aerial juggles, counters, blocks, chains. [Konami]",59,8.5,Fighting
27,162094,https://www.metacritic.com/game/gamecube/dragon-ball-z-budokai,https://static.metacritic.com/images/products/games/4/2f13a6124ebf05738d8aed775d445b6b-98.jpg,Dragon Ball Z: Budokai,GameCube,"October 28, 2003","The fiercest fighters in the universe have come together in the spectacular 3D world of Dragon Ball Z: Budokai.  Test your skills against the most powerful Dragon Ball Z heroes and the most sinister villains in five exciting play modes.   You can unlock, customize, and trade devastating skills with friends to create the most powerful fighters ever.  Every battle is more intense, more dangerous, and more epic than the one before.",65,6.8,Fighting
28,102820,https://www.metacritic.com/game/playstation-2/wwe-smackdown!-here-comes-the-pain,https://static.metacritic.com/images/products/games/0/d6d8fcb2c69852c16617203bd8e9b436-98.jpg,WWE SmackDown! Here Comes the Pain,PlayStation 2,"October 27, 2003","Features an exclusive story mode with original storylines developed by WWE. Unique Superstar abilities featuring real-life attributes of strength, submission, technique, speed and stamina. New and improved controls including an in-depth countering and interactive submission system. All-new match types including Bra & Panty, First Blood and Elimination Chamber. Enhanced production values feature dynamic camera transitions, an improved audio experience, Superstar voice over and more-realistic animations. [THQ]",85,8.9,Fighting
29,161863,https://www.metacritic.com/game/xbox/mtvs-celebrity-deathmatch,https://static.metacritic.com/images/products/games/3/f93d63385ad0843a3d5c43eac0b77b49-98.jpg,MTV's Celebrity Deathmatch,Xbox,"October 14, 2003","Based on the TV show, MTV's Celebrity Deathmatch pits famous personalities against each other in bloody bouts. Each of the 15 characters has their own special moves and reflects the damage taken during fights with bruises, blood, dents, and deformities. You can also create your own celebrity and test his or her skills in the arena spotlight. Original show hosts Nick Diamond and Johnny Gomez provide color commentary while referee Mills Lane calls the shots.",36,2.8,Fighting
30,102478,https://www.metacritic.com/game/playstation-2/virtual-on-marz,https://static.metacritic.com/images/products/games/8/ff63100f269958848a8e8e625c4ed39a-98.jpg,Virtual-On Marz,PlayStation 2,"October 14, 2003","Corporate crime has plunged the Planet Mars into an explosive war zone overrun with towering mech warriors known as Virtuaroids. As a member of the MARZ Special Investigation Unit, you'll pilot your war machine into the heart of intense battles unleashing a hail of grenades, air mines, lasers, and missiles on the aggressive enemies. These enormous sword and mace-wielding robots stand 49-feet tall and are surprisingly fast. Headquarters will constantly update your position with information and warnings as you stalk and defeat enemy Virtuaroids and gigantic bosses throughout your missions. You'll also be called upon to attack enemy locations and convoys, defend allied bases and convoys, and fight alongside other Virtuaroids in battle. Ultimately, you must restore peace on the planet by discovering the true identity of the mysterious forces that have infiltrated Mars. Good luck! [Sega]",54,tbd,Fighting
31,102307,https://www.metacritic.com/game/playstation-2/mtvs-celebrity-deathmatch,https://static.metacritic.com/images/products/games/7/784ee48581a8b457c7cba61430492dcb-98.jpg,MTV's Celebrity Deathmatch,PlayStation 2,"October 14, 2003","Finally take control of MTV's Celebrity Deathmatch and play as any one of over 20 celebrities to rumble in some of the greatest battles in the ring. Announcers Nick Diamond and Johnny Gomez provide color commentary as you rock in this first rate bloodbath coming to consoles this Spring. Episode Mode: Choose one of three different character match-ups. Nick and Johnny provide pre, post, and play-by-play commentary. Over 20 celebrities to choose from including, some never before seen in the TV show. Other characters are also available from show specials. Original show hosts Nick Diamond and Johnny Gomez provide color commentary while ref Mills Lane calls the shots. [Gotham Games]",32,3.8,Fighting
32,103103,https://www.metacritic.com/game/pc/mtvs-celebrity-deathmatch,https://static.metacritic.com/images/products/games/3/75417ff8b8c4faf820c686ec69676d0d-98.jpg,MTV's Celebrity Deathmatch,PC,"October 14, 2003","Finally take control of MTV's Celebrity Deathmatch and play as any one of over 20 celebrities to rumble in some of the greatest battles in the ring. Announcers Nick Diamond and Johnny Gomez provide color commentary as you rock in this first rate bloodbath coming to consoles this Spring. Episode Mode: Choose one of three different character match-ups. Nick and Johnny provide pre, post, and play-by-play commentary. Over 20 celebrities to choose from including, some never before seen in the TV show. Other characters are also available from show specials. Original show hosts Nick Diamond and Johnny Gomez provide color commentary while ref Mills Lane calls the shots. [Gotham Games]",30,5.6,Fighting
33,161905,https://www.metacritic.com/game/xbox/backyard-wrestling-dont-try-this-at-home,https://static.metacritic.com/images/products/games/5/04730a9cb8cb748db12a790aa02f9b99-98.jpg,Backyard Wrestling: Don't Try This at Home,Xbox,"October 9, 2003","Get ready for the most hardcore fighting experience on your console. Insane stunts, brutal weapons and a whole world of pain, Backyand Wrestling allows you to step into a groundbreaking new world of open-ended gameplay.
Punish your opponent using instruments of pain like bricks, light bulbs, tables as well as the environment itself.",50,4.4,Fighting
34,102744,https://www.metacritic.com/game/playstation-2/backyard-wrestling-dont-try-this-at-home,https://static.metacritic.com/images/products/games/4/239a65ef85565f83db712131df81cb2b-98.jpg,Backyard Wrestling: Don't Try This at Home,PlayStation 2,"October 7, 2003","Backyard Wrestling allows you to step out of the the staleness of the wrestling genre, and into a groundbreaking new world of open ended gameplay. Punish your opponent in highly interactive sprawling environments implementing instruments of pain like thumbtacks, barbed wire, light bulbs, stop signs, baseball bats, tables, fire? as well as the environment itself. Prepare yourself to endure inhuman amounts of pain, and take incredible risks, as you leap from breathtaking heights to beat your opponent, and be crowned ""The King Of Hardcore"". [Eidos Interactive]",51,7.6,Fighting
35,162202,https://www.metacritic.com/game/game-boy-advance/digimon-battle-spirit-2,https://static.metacritic.com/images/products/games/2/5a68c092597e0dbe8a6cc7d310b28471-98.jpg,Digimon Battle Spirit 2,Game Boy Advance,"September 24, 2003","The sequel to Digimon Battle Spirit combines all the intense fighting from the original game with brand-new features. In Digimon Battle Spirit 2, you must restore peace in Digital World by defeating Kerpymon. As in the previous game, you can collect spirit balls that let you ""digivolve"" into beast form. This time, you can use ancient spirits to digivolve into ancient. You can also unlock an exclusive minigame in single-player mode or link up with a friend for two-player head-to-head battles.",63,6.0,Fighting
36,161533,https://www.metacritic.com/game/xbox/wwe-raw-2,https://static.metacritic.com/images/products/games/3/62ad3d3bf5bcc8235de3c00c6ba64619-98.jpg,WWE Raw 2,Xbox,"September 16, 2003","The sequel to WWF Raw features enhanced graphics and gameplay, a story mode, and more than 60 WWE superstars. WWE Raw 2 showcases its new features in eight arenas that come to life with 3D crowds and special effects. The enhanced gameplay controls provide better grappling, more balanced momentum shifts, and a realistic AI. Now you can play in different modes including multiplayer season mode, Exhibition, Season, King of The Ring, Royal Rumble, expanded Title Match, and Create-A-Superstar. The game also includes Hell in a Cell and TLC match types.",68,7.3,Fighting
37,161918,https://www.metacritic.com/game/gamecube/wwe-wrestlemania-xix,https://static.metacritic.com/images/products/games/8/a3c707745628f9250641c984e484d5c0-98.jpg,WWE WrestleMania XIX,GameCube,"September 8, 2003","The legacy continues with WrestleMania XIX, which features deeper move sets and a more strategic reversal system. Choose among an updated list of top WWE superstars, each with realistic abilities, including strength, speed, and stamina. You can become a legend by battling your way through five stages and more than 25 missions in an effort to destroy Vince's empire. Team up with Stephanie McMahon along the way as you win back your status in the WWE.",76,8.7,Fighting
38,163337,https://www.metacritic.com/game/gamecube/soulcalibur-ii,https://static.metacritic.com/images/products/games/98w-game.jpg,SoulCalibur II,GameCube,"August 27, 2003","Open the next chapter in world of Soul Calibur.  Soul Calibur II features seven distinctive gameplay modes including: Arcade, Versus, Time Attack, Survival, Team Battle, Practice, and the console exclusive Weapon Master.  Collect up to 200 different weapons and battle characters with their own styles, strengths, and abilities.  In addition to the 13 fighters, each platform has unique special fighters:  Link for GameCube, Heihachi for PS2, and Spawn for Xbox.  Prove yourself through soul and sword.",93,8.9,Fighting
39,163338,https://www.metacritic.com/game/xbox/soulcalibur-ii,https://static.metacritic.com/images/products/games/98w-game.jpg,SoulCalibur II,Xbox,"August 27, 2003","Open the next chapter in world of Soul Calibur.  Soul Calibur II features seven distinctive gameplay modes including: Arcade, Versus, Time Attack, Survival, Team Battle, Practice, and the console exclusive Weapon Master.  Collect up to 200 different weapons and battle characters with their own styles, strengths, and abilities.  In addition to the 13 fighters, each platform has unique special fighters:  Link for GameCube, Heihachi for PS2, and Spawn for Xbox.  Prove yourself through soul and sword.",92,8.7,Fighting
40,162122,https://www.metacritic.com/game/game-boy-advance/mortal-kombat-tournament-edition,https://static.metacritic.com/images/products/games/2/3e570b049366c62c8a9b2af0ca81937d-98.jpg,Mortal Kombat: Tournament Edition,Game Boy Advance,"August 27, 2003","The deadly alliance between Shang Tsung and Quan Chi remains intact. In Mortal Kombat: Tournament Edition, however, a new set of warriors seeks revenge against these evil warlords. See who proves victorious as you fight your way through both tournament and tag-team action on your Game Boy Advance. In addition to more fighters, this installment in the Mortal Kombat series provides multiplayer support for up to four players (via Game Boy Advance link cable), a variety of gameplay modes, and new battlegrounds.",75,8.2,Fighting
41,101571,https://www.metacritic.com/game/playstation-2/soulcalibur-ii,https://static.metacritic.com/images/products/games/1/7e95a65de79908b5999ca31af61d63b6-98.jpg,SoulCalibur II,PlayStation 2,"August 27, 2003","A new page in history has begun as the most highly-anticipated fighting game ever finally arrives! The greatest 3-D weapons-based fighter will provide non-stop action, excitement and surprises as you go one-on-one against your favorite challengers. 13 historic fighters plus all new combatants including Necrid, specially designed by Todd McFarlane Productions, Inc. Unique special guest fighters for each platform include Link (GameCube), Heihachi (PS2), and Todd McFarlane's Spawn (Xbox). 7 exciting modes of play including Arcade, Vs, Time Attack, Survival, Team Battle, Practice, and Weapon Master. Collect 200 different weapons in the all-new mission-complete Weapon Master mode. [Namco]",92,8.7,Fighting
42,102558,https://www.metacritic.com/game/playstation-2/virtua-fighter-4-evolution,https://static.metacritic.com/images/products/games/8/f16f9860b86318b58f9ba4a3b17973cf-98.jpg,Virtua Fighter 4: Evolution,PlayStation 2,"August 13, 2003","Challenge a steady stream of opponents with varying ranks and skill levels, with the impression that you're playing online against human opponents with different styles. Along with this illusion of online play, Virtua Fighter 4 has also been expanded upon, including the roster, the character customization features, the visuals, the training mode, and even the arcade mode. With the different tournaments and two new characters to explore, VF4: Evolution will put your fighting skills to the ultimate test.",93,8.7,Fighting
43,161913,https://www.metacritic.com/game/game-boy-advance/ultimate-muscle-the-kinnikuman-legacy---the-path-of-the-superhero,https://static.metacritic.com/images/products/games/3/8b61ae3a6197abd9a2d6a25607845f09-98.jpg,Ultimate Muscle: The Kinnikuman Legacy - The Path of the Superhero,Game Boy Advance,"June 5, 2003","His unwilling arrival on Earth comes conspicuously close to the legendary Muscle League Champions' embarrassing beating at the hands of the d.M.p, a devious new breed of evil wrestling super villains. The Muscle League has recruited King Muscle's own son to reinvigorate their falling fortunes! And they've enlisted and trained a whole new generation of heroes to take on the diabolical d.M.p and save the planet!!",70,8.1,Fighting
44,161671,https://www.metacritic.com/game/gamecube/ultimate-muscle-legends-vs-new-generation,https://static.metacritic.com/images/products/games/1/fa9a4e6908d6e7a2e5f17a93536725af-98.jpg,Ultimate Muscle: Legends vs New Generation,GameCube,"June 5, 2003","As evil villains return to take over the world, a battle ensues between old and new superheroes. The wise trainer of both generations, Meat, has decided to pit the two generations against each other to decide which generation is the strongest of all time. In this epic battle, you can play as 20 different characters, each with different wrestling skills and signature finishing moves. Customize your character and play in Story mode or Versus and Tournament mode against three of your friends.",77,7.0,Fighting
45,163198,https://www.metacritic.com/game/xbox/bloody-roar-extreme,https://static.metacritic.com/images/products/games/8/d949960f12dd47027347fb653e8b39f4-98.jpg,Bloody Roar Extreme,Xbox,"May 27, 2003","Punch, kick and smash your way to the top in the deadliest beast-warrior fighting tournament of all time! Choose one of 14 fierce fighters, and transform into its ""Hyper-Beast"" alter-ego to defeat all challengers. The action comes to life on the Xbox with high-resolution graphics and spectacular special effects running at a blazing 60 frames per second.",61,7.7,Fighting
46,161720,https://www.metacritic.com/game/xbox/stake-fortune-fighters,https://static.metacritic.com/images/products/games/0/5d070034564e02fa89852d29c497ba4e-98.jpg,Stake: Fortune Fighters,Xbox,"May 6, 2003","Stake - the ultimate combat event! It's winner-take-all as the world's best brawl for supremacy. More than the coveted Stake Emblem is on the line in the wildest competition ever for riches, fame and respect. Enter the arena. Face your foe.",26,3.4,Fighting
47,161848,https://www.metacritic.com/game/xbox/godzilla-destroy-all-monsters-melee,https://static.metacritic.com/images/products/games/8/a28fecb960b6bb22529d2f4e718ee20c-98.jpg,Godzilla: Destroy All Monsters Melee,Xbox,"April 16, 2003","Legendary monsters battle among Earth's cities to determine the planet's fate. In Godzilla: Destroy All Monsters Melee, you can play as Godzilla or any of his longtime rivals as they fight hand-to-hand, at close range, and with special moves. Each massive beast has different physical attributes and special projectile weapons. You'll fight in cities such as Tokyo and San Francisco--all featuring real building destruction and physics. For multiplayer fighting mayhem, you can bring three of your friends into the battle.",71,7.0,Fighting
48,161758,https://www.metacritic.com/game/playstation/inuyasha-a-feudal-fairy-tale,https://static.metacritic.com/images/products/games/8/1969bb1e3d5716184954d05af6299ee5-98.jpg,Inuyasha: A Feudal Fairy Tale,PlayStation,"April 10, 2003","Based on the comic by the great manga artist, Rumiko Takahashi, Bandai is proud to present INUYASHA for the PlayStation® game console! Battle your way through the thrilling world of INUYASHA and unlock new characters for hours of pulse-pounding fighting action! Go head-to-head against a friend, or team up in tag-team and versus modes! In this fight for fun, you'll always come out the winner!",69,8.4,Fighting
49,102506,https://www.metacritic.com/game/playstation-2/def-jam-vendetta,https://static.metacritic.com/images/products/games/6/2500293aec804998467fcf6fcc7caeb2-98.jpg,Def Jam Vendetta,PlayStation 2,"March 31, 2003","It's been three years since D-Mob chased you out of the New York fight circuit and you swore you'd never go back. Now your pal Manny is in trouble and he needs you to bail him out. The plan is simple: get in, win a few fights, pay off his debt, get out. No problem. Well, it turns out that things aren't as easy as they appear. Once in the scene, your past comes back to haunt you. Soon you're over your head and your only chance to get your life back together is to settle a score that has gone too long unpaid. [Electronic Arts]",80,8.6,Fighting
50,161707,https://www.metacritic.com/game/gamecube/def-jam-vendetta,https://static.metacritic.com/images/products/games/7/b41ebc506ecd2803f3bb2257511e053a-98.jpg,Def Jam Vendetta,GameCube,"March 31, 2003","It's been three years since D-Mob chased you out of the New York fight circuit and you swore you'd never go back. Now your pal Manny is in trouble, and he needs you to bail him out. Your only chance to get the money is to settle a score with the Def Jam crew, including DMX, Ludacris, Joe Budden, and Method Man. While listening to the tracks and beats from Def Jam artists, you can fight or play as over 40 combatants, each with special moves, combos, and taunts.",81,8.2,Fighting
51,161563,https://www.metacritic.com/game/xbox/marvel-vs-capcom-2,https://static.metacritic.com/images/products/games/3/983be3856db587e59a2ae47b28441a1c-98.jpg,Marvel vs. Capcom 2,Xbox,"March 27, 2003","Two powerful universes collide in Marvel vs. Capcom 2. The game mixes characters from Capcom games with superheroes from the Marvel Universe, creating a total of 56 fighters. Assemble a team of your favorite heroes and villains for intense three-on-three tag-team matches. Each character type has an array of special attributes and, with the right team combination, you can pull off amazing super combos and special moves.",65,8.1,Fighting
52,161789,https://www.metacritic.com/game/playstation/dragon-ball-z-ultimate-battle-22,https://static.metacritic.com/images/products/games/9/13c41fa96cfffd80f76bcf4b540db7a3-98.jpg,Dragon Ball Z: Ultimate Battle 22,PlayStation,"March 25, 2003","The Japanese blockbuster is here! An international smash hit, this vintage Dragon Ball Z® fighter features 22 famed DBZ® warriors for you to recreate epic, one-on-one Dragon Ball Z® battles. Easy to play but tough to master, this long-awaited classic offers matchups from the Buu™, Frieza® and Android Sagas. Experience the DBZ® game that has thrilled fans all over the world!",25,5.2,Fighting
