,id,url,image,title,platform,release_date,summary,metascore,userscore,genre
16,101610,https://www.metacritic.com/game/pc/half-life-blue-shift,https://static.metacritic.com/images/products/games/0/73295fd2336857d7ffd144a6c087b5f4-98.jpg,Half-Life: Blue Shift,PC,"June 11, 2001","We're back in the Black Mesa compound yet again for the second ""official"" expansion for 1998's groundbreaking first-person shooter ""Half-Life."" Take the role of security guard Barney Calhoun who, like Gordon Freeman, is given the task of wiping out every nasty extraterrestrial or misled soldier who crosses his path. (Also includes the first HL expansion pack ""Opposing Force."")",71,8.1,First-person
17,101521,https://www.metacritic.com/game/pc/world-war-ii-online-blitzkrieg,https://static.metacritic.com/images/products/games/1/3cd6366f9ef5cb8d6474c24015f7d7e7-98.jpg,World War II Online: Blitzkrieg,PC,"June 4, 2001","It brings air, ground, and sea combat of WWII to life in an online, real-time, persistent, and massively multiplayer environment. You can command a variety of accurately modeled vehicles, aircraft, and ships or explore the world and fight as a foot soldier in first-person combat with and against thousands of others. [Strategy First]",57,7.0,First-person
18,101251,https://www.metacritic.com/game/playstation-2/red-faction,https://static.metacritic.com/images/products/games/1/a46fd74063518bb329cd0db163f035f8-98.jpg,Red Faction,PlayStation 2,"May 21, 2001","""Half-Life"" meets ""Total Recall"" in THQ's innovative first-person shooter which employs Geo-Mod technology (see a bunch of stuff blow up in real time!) and a heavy Martian mining colony storyline.",88,7.9,First-person
19,101630,https://www.metacritic.com/game/pc/star-trek-voyager-elite-force-expansion-pack,https://static.metacritic.com/images/products/games/0/ab2bdd89b7cf2e9d1c4bc637513f24e4-98.jpg,Star Trek: Voyager Elite Force Expansion Pack,PC,"May 9, 2001","Activision's simple and straightforward add-on pack for 2000's wildly popular Trek shooter may be a little lean on the single-player experience, though 5 new multi-player modes and the ability to explore all 10 levels of the U.S.S. Voyager could make a Trekkie's day.",62,7.5,First-person
20,102920,https://www.metacritic.com/game/pc/myst-iii-exile,https://static.metacritic.com/images/products/games/0/cfb825974c3f44c397cc57530f4f9994-98.jpg,Myst III: Exile,PC,"May 8, 2001","The next chapter in this point and click adventure series which begun with ""Myst"" and ""Riven,"" the best selling games of all time on any system, focuses on further exploration and puzzle-solving with the D'ni, a race who write magical books and create links to the ""ages"" described in them.",83,7.8,First-person
21,102921,https://www.metacritic.com/game/pc/tribes-2,https://static.metacritic.com/images/products/games/1/fe6618fac422bf919d82418d597ce40b-98.jpg,Tribes 2,PC,"March 28, 2001","The sequel to Sierra's multiplayer phenomenon ""Starsiege: Tribes,"" 1999's 360 degree, team-based first-person shooter, ""Tribes 2"" lets up to 64 gamers simultaneously battle online in 40th century outdoor environments.",88,8.3,First-person
22,101533,https://www.metacritic.com/game/playstation-2/quake-iii-revolution,https://static.metacritic.com/images/products/games/3/62288d86ce30995b4ae136df52759b5f-98.jpg,Quake III Revolution,PlayStation 2,"March 26, 2001",A faced-paced shooter that hasn't changed much from its PC days for those who don't mind more than a little blood with their atmosphere.,84,7.5,First-person
23,101172,https://www.metacritic.com/game/pc/serious-sam-the-first-encounter,https://static.metacritic.com/images/products/games/2/a185b558bf118106c46137d93287f7e8-98.jpg,Serious Sam: The First Encounter,PC,"March 21, 2001","Sam ""Serious"" Stone, Earth?s stud warrior, is sent back to Egypt, 3000 B.C., to fight hordes of alien monsters in this acclaimed ""Doom""-sytle, back-to-basics, first-person shooter out of Croatia which is listed, amazingly, at the bargain basement price of 20 bucks!",87,8.4,First-person
24,160885,https://www.metacritic.com/game/dreamcast/unreal-tournament,https://static.metacritic.com/images/products/games/5/3307d42941ce07b8c8e1092462f62d47-98.jpg,Unreal Tournament,Dreamcast,"March 13, 2001","From the creators of Unreal comes Unreal Tournament, a competition that tests your reflexes and competitive spirit in deadly arenas. Battle 15 of your friends or customizable bots in over 30 different levels, such as pirate ships, waterfronts, speeding trains, and floating castles. Multiplayer modes include Capture the Flag, Assault, Domination, and new Deathmatch variations. With enhanced weapons--including the Impact hammer, which squashes your opponent to mush, and the Redeemer, a rocket-powered nuke--expect the body count to be high.",90,8.5,First-person
25,102928,https://www.metacritic.com/game/pc/clive-barkers-undying,https://static.metacritic.com/images/products/games/8/f83e6e2a632e06596c60d0c369ac181c-98.jpg,Clive Barker's Undying,PC,"February 21, 2001","An FPS that delivers an unparalleled tale of horror. Summoned by an old friend, you are Patrick Galloway, master of the occult, armed with the dark knowledge of arcane magic and a six-shot weapon of forged metal grace. You must unravel the curse of the Covenant family ... or die trying.  [Electronic Arts]",85,8.8,First-person
26,101451,https://www.metacritic.com/game/pc/dracula-the-last-sanctuary,https://static.metacritic.com/images/products/games/1/ef607051cb4745eb47742e04609101cf-98.jpg,Dracula: The Last Sanctuary,PC,"February 11, 2001","Immerse yourself in a hauntingly beautiful, incredibly realistic 3-D world of thrills and suspense. Journey through eerie atmospheric environments while attempting to solve the numerous puzzles and riddles that await you in this story-driven adventure.  [DreamCatcher Interactive]",68,7.0,First-person
27,101346,https://www.metacritic.com/game/pc/carnivores-ice-age,https://static.metacritic.com/images/products/games/6/5a1403bd21ef0fd770de04574cee0ce6-98.jpg,Carnivores: Ice Age,PC,"January 15, 2001","Take on such creatures as woolly mammoths to saber-toothed tigers and even the elusive and dangerous yeti. Prepare for a chilling expedition through five realistic 3-D maps, including massive ice cliffs and vast snowy expanses. Choose from a barrage of powerful firearms and accessories, including radar, camo, and cover scent.  [WizardWorks]",54,7.0,First-person
28,102876,https://www.metacritic.com/game/pc/quake-iii-team-arena,https://static.metacritic.com/images/products/games/6/5adeede4763cdf91c9ce8fc1a7d96d8c-98.jpg,Quake III: Team Arena,PC,"December 18, 2000","The first official expansion pack for ""Quake 3"" includes several new capture-the-flag and deathmatch maps, and now teams can design their own skins and logos as well as choose from different character heads.",69,7.4,First-person
29,101164,https://www.metacritic.com/game/pc/project-igi-im-going-in,https://static.metacritic.com/images/products/games/4/20f9e9beae4ceeffddc24d1f636b808c-98.jpg,Project IGI: I'm Going In,PC,"December 15, 2000",Pursue and defeat a homicidal ex-Russian Colonel before he turns Europe into a nuclear wasteland in Project IGI. This first-person shooter emphasizes stealth and guile instead of massive firepower.,70,7.7,First-person
30,160953,https://www.metacritic.com/game/dreamcast/tom-clancys-rainbow-six-rogue-spear,https://static.metacritic.com/images/products/games/3/c5d95bbfee2329c320f0899f30ba184b-98.jpg,Tom Clancy's Rainbow Six: Rogue Spear,Dreamcast,"November 20, 2000","Lead the Rainbow team of elite multi-national special operatives against two deadly terrorist organizations. Life or death missions will take you to real world settings across the globe, including a Jumbo Jet airplane and a famous art museum.",75,7.5,First-person
31,101283,https://www.metacritic.com/game/pc/gunman-chronicles,https://static.metacritic.com/images/products/games/3/9ee014e4ae3ba9d883d10eb62e82a953-98.jpg,Gunman Chronicles,PC,"November 19, 2000","Though it's worth considering that this game was essentially developed by a group of amateur designers, there are many first-person shooters available that are much more worthwhile.",65,7.1,First-person
32,101348,https://www.metacritic.com/game/pc/real-myst,https://static.metacritic.com/images/products/games/8/e36caf60aed52841060506e797db1560-98.jpg,Real Myst,PC,"November 14, 2000","Now you can experience Myst the way the Miller Brothers originally envisioned it -- truly immersed in a world that lives and breathes around you, where the weather changes, the sun rises and sets, the trees sway in the wind, and animals scurry by.  [Mattel Interactive]",66,7.8,First-person
33,102872,https://www.metacritic.com/game/pc/the-operative-no-one-lives-forever,https://static.metacritic.com/images/products/games/2/1f7c2ccc2c4abbaba7e9d247ea9d75c2-98.jpg,The Operative: No One Lives Forever,PC,"November 11, 2000","A story-driven, first-person adventure delivering over-the-top action, tense subterfuge, outrageous villains, and wry humor in the tradition of the great 1960's spy films and TV shows. [Fox Interactive]",91,8.7,First-person
34,101336,https://www.metacritic.com/game/pc/counter-strike,https://static.metacritic.com/images/products/games/6/531ec4e073f01d64f1f3754e767d8963-98.jpg,Counter-Strike,PC,"November 8, 2000","Counter-Strike modifies the multiplayer aspects of ""Half-Life"" to bring to it a more team-oriented gameplay. Counter-Strike provides the player with an experience that a trained counter-terrorist unit or terrorist unit experiences.",88,9.2,First-person
35,101235,https://www.metacritic.com/game/pc/delta-force-land-warrior,https://static.metacritic.com/images/products/games/5/297b2c6a1fa587b0e3069745563ffe04-98.jpg,Delta Force: Land Warrior,PC,"November 7, 2000","Engage the enemy in expansive indoor and vast outdoor environments; select from a team of diverse characters, each with their own special abilities; advanced new rifles, systems, machine guns, and grenade launchers; developed from the same engine used to train the U.S. Army elite Land Warrior soldiers.  [NovaLogic]",74,7.5,First-person
36,160773,https://www.metacritic.com/game/playstation/007-the-world-is-not-enough,https://static.metacritic.com/images/products/games/3/5ec41c80be543fe5c58066e230d3c7e3-98.jpg,007: The World is not Enough,PlayStation,"November 6, 2000","Experience the intensity of being the world's top secret agent. Equipped with a full arsenal of Q-Lab gadgets and weaponry, you must be suave and resourceful as you carry out action-packed missions based on the blockbuster movie.",61,6.8,First-person
37,161972,https://www.metacritic.com/game/nintendo-64/007-the-world-is-not-enough,https://static.metacritic.com/images/products/games/2/ada6dd6ddf0bffd73977243b000f480d-98.jpg,007: The World is Not Enough,Nintendo 64,"November 1, 2000","Experience the intensity of being the world's top secret agent. Equipped with a full arsenal of of Q-Lab gadgets and weaponry, you must be suave, resourceful, and lethal as you carry out action-packed missions based on the blockbuster movie. Are you cool under pressure? Deadly when necessary? Of course you are -- you're Bond...James Bond.",81,7.9,First-person
38,101182,https://www.metacritic.com/game/playstation-2/timesplitters,https://static.metacritic.com/images/products/games/2/9c3819b891d446af7236aab256864ee5-98.jpg,TimeSplitters,PlayStation 2,"October 23, 2000","In the hundred years spanning the millennium (1935 - 2035), a disparate bunch of heroes and villains battle against their own challenges. Although each is unaware of the others, they all share an ageless common spirit of adventure - but unknown to them, their daring actions have attracted the attention of the TimeSplitters.

The TimeSplitters - an evil race dwelling outside of time and space. For eons they have manipulated the fate of humanity for their own malign ends - with cursed shards of crystal they have sown fear, greed and conflict throughout history. Now, roused from an ancient sleep, the TimeSplitters cross the threshold from their shadowy dimension - ripping through the fabric of time itself to confront our heroes.

Can our heroes unite against a common enemy to realize a greater destiny? Or will humanity be consigned forever to a realm ruled under the shadow of the TIMESPLITTERS?",81,8.0,First-person
39,101215,https://www.metacritic.com/game/pc/starship-troopers-terran-ascendancy,https://static.metacritic.com/images/products/games/5/972d9b9d0707f7943b8e2c6a2386218d-98.jpg,Starship Troopers: Terran Ascendancy,PC,"October 23, 2000","Lead a squad of heavily armored, over-the-top troopers on a series of in-your-face, real-time battles against vicious bug battalions. Call in air strikes, capture prisoners, and nuke bug holes. It's survival of the fittest and the last one standing wins. Answer the call and defend your planet!  [Microprose]",68,7.7,First-person
40,161986,https://www.metacritic.com/game/playstation/medal-of-honor-underground,https://static.metacritic.com/images/products/games/6/447bb77ab264112dfde40ef10fe4dfc3-98.jpg,Medal of Honor Underground,PlayStation,"October 23, 2000","Germans invaded your country. Your leaders surrendered, and some are now collaborating with the enemy. Join the resistance and battle the Reich from Paris to North Africa.",86,8.8,First-person
41,161956,https://www.metacritic.com/game/dreamcast/quake-iii-arena,https://static.metacritic.com/images/products/games/6/99683ce6216a241b5fe037275ee3cdbd-98.jpg,Quake III Arena,Dreamcast,"October 22, 2000","Prepare to abandon every ounce of common sence and any trace of doubt as you're engulfed by an online multiplayer frnezy throughout cyberspace! Delve into lands of eerie uncertainty and fatal hazards drawing you into the depths of dispair, as legions of foes surround you. Challenging the gut reaction that transported you here in the first place. Immerse yourself within.",93,8.4,First-person
42,102903,https://www.metacritic.com/game/playstation-2/unreal-tournament,https://static.metacritic.com/images/products/games/3/9ed9a17c9d04ae4eebb98eda967725cd-98.jpg,Unreal Tournament,PlayStation 2,"October 21, 2000","From the creators of Unreal comes Unreal Tournament, a competition that tests your reflexes and competitive spirit in deadly arenas. Battle 15 of your friends or customizable bots in over 30 different levels, such as pirate ships, waterfronts, speeding trains, and floating castles. Multiplayer modes include Capture the Flag, Assault, Domination, and new Deathmatch variations. With enhanced weapons--including the Impact hammer, which squashes your opponent to mush, and the Redeemer, a rocket-powered nuke--expect the body count to be high.",77,7.3,First-person
43,160620,https://www.metacritic.com/game/playstation/alien-resurrection,https://static.metacritic.com/images/products/games/0/a5adcd7fe1b50feec621814f663c7ada-98.jpg,Alien Resurrection,PlayStation,"October 10, 2000","Ellen Ripley died trying to wipe out the Aliens. Now, 200 years later, scientists have resurrected Ripley - along with the Alien Queen - hoping to create the ultimate weapon. Teamed with a crew of renegade space pirates on a research vessel headed for Earth, they must fight for survival and destroy the Aliens once and for all.",61,7.5,First-person
44,101271,https://www.metacritic.com/game/pc/swat-3-elite-edition,https://static.metacritic.com/images/products/games/1/961a1749d191c6c351eaaedc3f6022a7-98.jpg,SWAT 3: Elite Edition,PC,"October 6, 2000","This enhanced version of SWAT 3 includes multiplayer support, new weapons, new levels, and more.",81,8.0,First-person
45,101247,https://www.metacritic.com/game/pc/tom-clancys-rainbow-six-covert-ops-essentials,https://static.metacritic.com/images/products/games/7/5e5c44f338b3bb855fb57070b5e85655-98.jpg,Tom Clancy's Rainbow Six: Covert Ops Essentials,PC,"September 28, 2000","This title is an exciting overview covering the subject of counterterrorism from 1970 until the present. Players will be able to test their skills and knowledge through the ""Covert Exam"" testing, as well as by playing the especially created field game levels. [Red Storm Entertainment]",62,5.5,First-person
46,101203,https://www.metacritic.com/game/pc/star-trek-voyager-elite-force,https://static.metacritic.com/images/products/games/3/9e559036112cbef613950fb591886b6e-98.jpg,Star Trek: Voyager Elite Force,PC,"September 20, 2000","As Lt. Tuvok, you'll leap into action to defend the Voyager from assault, battle through derelict spacecraft, infiltrate a Borg cube, and take on the ultimate colonization force -- all while facing annihilation at every turn. No one said being a hero was easy.  [Activision]",86,8.0,First-person
47,160783,https://www.metacritic.com/game/nintendo-64/turok-3-shadow-of-oblivion,https://static.metacritic.com/images/products/games/3/65dfeb47daef133d8b29adb5fdeb9bba-98.jpg,Turok 3: Shadow of Oblivion,Nintendo 64,"August 30, 2000","Older than time itself, a savage cosmic entity called Oblivion exists only to devour everything in its path. Two new Turok warriors, Danielle and Joseph Fireseed must face this evil. The heritage of Turok and all humankind depends on them. Join the legacy. Over 24 upgradable weapons to battle 40 new and original enemies! Intense multiplayer action - over 8 modes and 48 maps!",77,7.1,First-person
48,100678,https://www.metacritic.com/game/pc/kiss-psycho-circus---the-nightmare-child,https://static.metacritic.com/images/products/games/8/7e5b53a5bef0961d63bd3d4913b60533-98.jpg,KISS: Psycho Circus - The Nightmare Child,PC,"July 18, 2000","Utilizing an enhanced version of the LithTech engine, KISS Psycho Circus comes alive with realistic character and object motions, and interactive music and sound effects. The game supports up to 50 creatures on the screen at once, the largest number of creatures on the screen at one time in a first-person game.  [Gathering of Developers]",71,7.3,First-person
49,101184,https://www.metacritic.com/game/pc/dracula-the-resurrection,https://static.metacritic.com/images/products/games/4/02cdff498183e59a6b91a1549c0bea70-98.jpg,Dracula: The Resurrection,PC,"June 14, 2000","Your adventure begins as you depart on a journey to save your beloved wife. Enter into the shadows, and explore catacombs and hidden passages as you travel the pathway to darkness.  [Dreamcatcher Interactive]",67,6.7,First-person
50,101219,https://www.metacritic.com/game/pc/beachhead-2000,https://static.metacritic.com/images/products/games/9/a0be7a9efca8fec04d2661419b3e4234-98.jpg,BeachHead 2000,PC,"June 14, 2000","As a lone gunner, you're the last defense against an onslaught of enemy fire. Keep a steady aim and blast away at land, sea, and air forces as they rush you from every direction. Engage yourself in limitless levels of white-knuckle action, stunning photo-realistic graphics, and earthshaking sound effects.  [WizardWorks]",46,6.5,First-person
51,100083,https://www.metacritic.com/game/pc/descent-3,https://static.metacritic.com/images/products/games/3/a740b15e006b6c8adf346be2c6a92866-98.jpg,Descent 3,PC,"June 14, 2000","Descent 2 ended with you drifting helplessly in deep space. Just as your life support begins to fail, you are miraculously rescued by a group of renegade researchers. Soon after, the researchers confide that a Dr. Swietzer has been secretly developing the deadly robot virus you've encountered in the mines. Upon agreeing to help the researchers locate Swietzer, you learn that Dravis, the corporate executive who contracted you, not only is working with Swietzer, but intentionally sabotaged your warp drive, leaving you stranded in the depths of space. Rejuvenated with a desire for revenge, you focus your search for Swietzer, and eagerly await your next meeting with Dravis. The gut-wrenching Descent saga continues with more pulse-pounding action than ever before. Dive into massive subterranean strongholds and experience a whole new degree of freedom powered by the all-new Fusion engine. Test your piloting skills against an army of assault-bots using an extensive arsenal of firepower. Prepare yourself for an explosive new 3D action-experience that will turn your world INSIDE-OUT! [Interplay]",89,7.7,First-person
52,160721,https://www.metacritic.com/game/nintendo-64/perfect-dark,https://static.metacritic.com/images/products/games/1/e064722d2d4521cb762502a48691e070-98.jpg,Perfect Dark,Nintendo 64,"May 22, 2000","Step into the Dark... As Carrington Institute's most promising new Agent, Joanna Dark must uncover the truth behind the dataDyne Corporation's recent technological breakthroughs - breakthroughs which could have serious consequences for mankind.",97,8.8,First-person
53,100277,https://www.metacritic.com/game/pc/unreal-tournament-1999,https://static.metacritic.com/images/products/games/7/357f319f140dffaa47e3750dda02411e-98.jpg,Unreal Tournament (1999),PC,"November 30, 1999","The stakes are high. On the one hand, fame, fortune, glory; on the other hand, death. Prove your skill in the arenas of the future, leading your team of computer-controlled ""bots"" to victory in the Grand Tournament, or compete with the best of the best via LAN or the Internet in seat-of-your-pants battles. While Unreal Tournament offers the finest in classic ""Deathmatch"" play, right out of the box you can compete in Team Deathmatch or Capture the Flag. Control strategic points on the map to rack up your score in Domination, or test your skills in Assault, as one team defends its base from the other. Each game type comes with its own special maps and rules, for never-ending variety and challenge. Add gameplay mutators such as Jump Match or InstaGib, and Unreal Tournament will keep your wits honed to a razor edge. [Infogrames]",92,9.0,First-person
54,160698,https://www.metacritic.com/game/playstation/medal-of-honor,https://static.metacritic.com/images/products/games/8/0174c4ab5061bc82a1d7b692cb661e76-98.jpg,Medal of Honor,PlayStation,"October 31, 1999","Tomorrow is D-Day. Tonight you land behind enemy lines. The tide of the way is in your hands. You are an elite Special Forces agent sent to execute covert operations, search and rescue missions, and commando raids. Fight to win the medal of Honor in the only game that lets you take on Nazis in WWII.",92,8.9,First-person
55,100618,https://www.metacritic.com/game/pc/hidden-dangerous,https://static.metacritic.com/images/products/games/8/a0290c56efb19d0afb747bda295b891c-98.jpg,Hidden & Dangerous,PC,"July 29, 1999","The player can control any of 4 commando members from several different 3D views and, at the same time, program tasks for the rest of the team on a tactical map. Carefully edge your way through enemy territory, hoping you aren't detected by enemy German soldiers en route. In order to survive, you need to inch your way forward, keeping out of sight, using binoculars or a sniper scope to make sure the coast is clear. [Take 2 Interactive]",74,7.7,First-person
56,100055,https://www.metacritic.com/game/pc/half-life,https://static.metacritic.com/images/products/games/5/5764f80ddd3e67da3b29eb759e8a4737-98.jpg,Half-Life,PC,"November 19, 1998","Half-Life combines great storytelling in the tradition of Stephen King with intense action and advanced technology to create a frighteningly realistic world where players need to think smart to survive. Half-Life has won more than 50 Game of the Year awards from publications around the world, and was named 'Best PC Game Ever' in PC Gamer's November 1999 issue. [Sierra]",96,9.1,First-person
