,id,url,image,title,platform,release_date,summary,metascore,userscore,genre
10,107134,https://www.metacritic.com/game/ds/pokemon-trozei!,https://static.metacritic.com/images/products/games/4/0e1f1e9c8957fbe41fb23bb761a8b51a-98.jpg,Pokemon Trozei!,DS,"March 6, 2006","(Also known as ""Pokemon Link"")  Using the stylus, slide Pokemon puzzle pieces and line up four in a row (horizontally or vertically) to make a ""Trozei"" and clear the screen. Find a line up over 380 Pokemon puzzle pieces to complete your Trozei list. Battle or cooperate wirelessly with friends to help uncover rare Pokémon for your collection. Rescue stolen Pokemon and uncover the evil plans of the Phobos Battalion in Adventure mode. Distribute a version of Pokémon Trozei with limited functions to friends, allowing you to compete or cooperate with a friend using just one game card. [Nintendo]",74,7.2,Puzzle
11,107738,https://www.metacritic.com/game/xbox-360/jewel-quest,https://static.metacritic.com/images/products/games/8/c36b9a5458c21741a89a64fb3bed8e91-98.jpg,Jewel Quest,Xbox 360,"March 3, 2006","[Xbox Live Arcade]  Jewel Quest is a unique new take on the classic-style matching game. Explore the ancient ruins of Mayan civilization while discovering hidden treasures and priceless artifacts. Rearrange valuable relics to turn sand tiles into gold. Watch out, though ... as you venture deeper into the jungle, you will encounter increasingly difficult puzzles containing secret twists, cursed items, and buried artifacts. Earn the respect of your fellow archaeologists and collect oodles of treasures and jewels. Your quest is complete when you have solved every puzzle, uncovered all the gold statues, and proven yourself a Chief Explorer. Map your progress through 180 challenging puzzles. Encounter buried relics, cursed items, and mind-boggling boards. Immerse yourself in stunning graphics, captivating music, and the wild sounds of the jungle. Earn bonus points and extra lives as you advance through the quests. Get special hints help you with your battle against time. [Xbox.com]",68,7.8,Puzzle
12,108674,https://www.metacritic.com/game/pc/atlantis-quest,https://static.metacritic.com/images/products/games/4/64db7280a91fa78f8153f3cf9ba22e0e-98.jpg,Atlantis Quest,PC,"March 2, 2006","Embark on a journey around ancient Greece, Babylon, Carthage, Egypt, and Rome in search of one of the greatest mysteries of all time - the lost city of Atlantis. In this classic style matching game with a dazzling new twist, you must discover pieces of ancient artifacts to help you find a way to your destination. Includes 76 exciting levels, thrilling power-up items, and numerous extra features. [Got Game Entertainment]",60,tbd,Puzzle
13,107288,https://www.metacritic.com/game/psp/exit,https://static.metacritic.com/images/products/games/8/aa4ecd84ab8f0c8c5eba8724d23bc106-98.jpg,Exit,PSP,"February 14, 2006","As ""Mr. ESC"", a professional escapologist who can rescue people from just about any situation, Exit players must guide themselves through numerous obstacles while rescuing victims from life-threatening situations. Situations include braving fires, earthquakes and other disasters in various environments such as buildings, hospitals and subways. Players will undertake myriad actions, including running, jumping, climbing onto ledges and climbing down ropes on their way to becoming the ultimate escape artist. Players use decision-making skills and wits to escape various obstacles while rescuing people from more than 100 different emergencies. Additional levels are also available for download. Do whatever it takes to get everyone out in time: Rescue people and find the fastest way out while braving exploding factories, burning buildings and flooding subways. Players will climb ladders, move objects, slide down ropes and collect numerous rescue devices to assist them in their missions. Turn victims into allies: Saved characters can be enlisted to help move heavy objects, master tricky obstacles and help each other. Smooth, stylish character design and movement: Accompanying the intense action are some of the most stylish graphics to be seen on the PSP system, allowing for a viscerally and aesthetically satisfying experience. [Ubisoft]",77,8.0,Puzzle
14,107105,https://www.metacritic.com/game/ds/the-rub-rabbits!,https://static.metacritic.com/images/products/games/5/48ccd80de5a8eefcd6d3daba6057af34-98.jpg,The Rub Rabbits!,DS,"February 13, 2006","(Also known as ""Where do Babies Come From?"" in Japan)  Getting the girl is never easy, especially when competing against 12 other rivals. Players will battle rivals and win the affection of the game's love interest, and that's just the beginning. The Rub Rabbits! offers over 35 chapters in Story Mode, in addition to double the content in the newly expanded Memories Mode, which tests players' skills at clearing all stages for added bonuses; and Maniac Mode, which is packed with character customization options. Hold the DS sideways, upside down, or hold it with a friend for co-op and battle play. An all-new ""rub comedy"" adventure. Double the content with over 35 Chapters in the Story Mode alone. In addition to Story, Memories and Maniac Modes, four brand new modes - Attack, Hullabaloo, ""Baby Making"" and Connect Modes - will keep players entertained and interacting for a long time! Brand new customization modes allow you to unlock songs and sounds to make your own original music, and customize your girl's hair, dress, and shoes in Maniac Mode. Compete in six different multiplayer contests with up to four players. [Sega]",68,7.7,Puzzle
15,107483,https://www.metacritic.com/game/psp/pq-practical-intelligence-quotient,https://static.metacritic.com/images/products/games/3/8caba4a8735788bf3916d3671b50e546-98.jpg,PQ: Practical Intelligence Quotient,PSP,"January 10, 2006","(Also known as ""Intelligent License"")  Based upon psychological research, your PQ score will be determined by how quickly and effectively you solve each life-like situation. Test your wits, bend your brain, and match wits with the minds of users worldwide. A 3D puzzle game that tests players problem solving skills, PQ uses the PSP system's Infrastructure Mode and allows players to post their PQ score on the worldwide ranking site to see how they rank against other players around the world. [D3 Publisher]",69,7.0,Puzzle
16,107637,https://www.metacritic.com/game/psp/ultimate-block-party,https://static.metacritic.com/images/products/games/7/96fed72bcf3ee783e50416f147bbe273-98.jpg,Ultimate Block Party,PSP,"December 13, 2005","(Also known as ""Kollon"" in Japan, ""Koloomn"" in the UK/EU)  Match and twist colored blocks to clear the playfield as quick as you can – it sounds simple, but blocks change sizes, are sometimes hidden or worse. You’ll need fancy footwork and a fast thumb – keep up or get kicked out. Experience the first Tetris-like puzzle game for the PSP and join the party. Five Exciting Modes of Play: Arcade, Campaign, Versus CPU, Single Player, and Wi-Fi support for riveting, head-to-head action. 8 Japanese Anime-style characters. Each character features advanced A.I. for even more challenge.",76,tbd,Puzzle
17,107684,https://www.metacritic.com/game/ds/monopoly-boggle-yahtzee-battleship,https://static.metacritic.com/images/products/games/4/c6e61f5f539376c0ef0bb44138794206-98.jpg,Monopoly / Boggle / Yahtzee / Battleship,DS,"December 13, 2005","This game collection for the Nintendo DS includes the classic board games Monopoly, Boggle, Yahtzee, and Battleship.",57,5.5,Puzzle
18,105679,https://www.metacritic.com/game/ds/bust-a-move-ds,https://static.metacritic.com/images/products/games/9/14fea35d912b1a0011c27bcc4c203096-98.jpg,Bust-A-Move DS,DS,"December 6, 2005","In the game, players use the stylus to fling colored bubbles from the bottom screen to the top screen, with the goal of matching three like bubbles together. The game combines accuracy and quick thinking as users try to eliminate all of the bubbles from the screen. The DS version features 500 puzzles to solve, and uses the handheld's Wi-Fi capabilities to support up to five players. The new slingshot system actually sees gamers pulling bubbles back on a type of rubber band, with each end held by one of the cute reptilian hosts, Bub and Bob.",75,7.3,Puzzle
19,162928,https://www.metacritic.com/game/game-boy-advance/dr-mario-puzzle-league,https://static.metacritic.com/images/products/games/8/3bbb67332739d014ecd75b78918863f1-98.jpg,Dr. Mario / Puzzle League,Game Boy Advance,"November 28, 2005","Dr. Mario requires equal parts strategy and speed to achieve victory. Delete viruses by throwing vitamin capsules into a bottle. Since many viruses are trapped at the bottom of the bottle, you must plan ahead in order to eliminate them.In Puzzle League, you'll form a chain of three or more same-colored blocks. When you match up shapes, the blocks on top will fall onto other matching blocks, but if you can't make a match, the blocks rise to the top of the screen. This game also has unusual depth in terms of options and settings which lets players create a custom game experience.",74,8.0,Puzzle
20,107592,https://www.metacritic.com/game/xbox-360/bejeweled-2-deluxe,https://static.metacritic.com/images/products/games/2/7ca9e671c615cb26141363a32d0edd33-98.jpg,Bejeweled 2 Deluxe,Xbox 360,"November 22, 2005","[Xbox Live Arcade]  Take the classic game of gem-swapping to euphoric new heights. Solve handcrafted brain teasers in Puzzle mode while up against the clock, or kick back, relax, and enjoy Endless mode. With awe-inspiring planetary backdrops, explosive new gems, and dazzling special effects, Bejeweled 2 is more wildly addictive than ever before. Xbox Live Arcade features: Stunning 3-D special effects, hypnotic sound effects, entrancing music, and awe-inspiring planetary backdrops. Explosive new pieces: Power gems, hyper cubes, and time bombs. Four ways to play: Classic, Action, Puzzle, and Endless. Handcrafted puzzles: Explore a veritable galaxy in Puzzle mode, or play for eternity and collect jewelry in Endless mode. [Xbox.com]",69,6.3,Puzzle
21,107602,https://www.metacritic.com/game/xbox-360/hexic-hd,https://static.metacritic.com/images/products/games/2/02f3197dae72220e26243ce7a06ee0f6-98.jpg,Hexic HD,Xbox 360,"November 22, 2005","[Xbox Live Arcade]  Hexic HD is the next puzzle hit from Alexey Pajitnov, the original creator of ""Tetris."" Rotate groups of three hexes to form clusters of like-colored tiles. Use bonus pieces and starflowers to boost your score and discover new ways to play. But watch out for bombs - clear them before they explode or it's game over. [Xbox.com]",79,7.0,Puzzle
22,107609,https://www.metacritic.com/game/xbox-360/zuma-deluxe,https://static.metacritic.com/images/products/games/9/3acce0d032617188f6bbb7fc7e458da5-98.jpg,Zuma Deluxe,Xbox 360,"November 22, 2005","[Xbox Live Arcade]  Discover the ancient secrets of Zuma Deluxe! Deep in the jungle lie hidden temples bursting with traps and trickery. It will take a quick hand and a sharp eye to unlock their treasures. Explore more than 20 realms in Adventure mode and put your skills to the test in the Gauntlet. Fire magical balls from the stone frog idol to make color matches, then collect coins and powerups to clear the path. But watch out! If the stream of spheres reaches the golden skull, it'll be the end for you! [Xbox.com]",77,7.2,Puzzle
23,107196,https://www.metacritic.com/game/ds/snood-2-on-vacation,https://static.metacritic.com/images/products/games/6/413c6c84ab16a276315a63aac75c370a-98.jpg,Snood 2: On Vacation,DS,"November 16, 2005","We have arrived at Snoodville and the action is all go, go, go. Classic snood turned sideways is a massive issue as all the snoods fall to the floor. Once they meet up with three of their own color, all the action starts to happen. Clear the board of all the snoods in classic time limits and playmodes and test your skill literally on the edge. No more snoods available! What do we do now? We fire a grappling hook to hook the snoods and pull them back to snood central! Then fire them to where we want them to be to make them fall from the board. Sounds simple BUT watch out. If you leave a poor snood by itself, you will never finish the game. Circular snood has got me in a spin! Fire the snoods up to the highest levels of gameplay . Watch out, there are no straight sides to bounce off! You are in a circular tube and the snoods will bounce and fly everywhere if your angles are wrong. Just when you think you have the game beaten the whole world rotates and leaves you fighting to stay in the game. [DSI]",46,2.4,Puzzle
24,162272,https://www.metacritic.com/game/game-boy-advance/its-mr-pants,https://static.metacritic.com/images/products/games/2/1a7b5dcbbe12f29b4652f4726058088c-98.jpg,It's Mr. Pants,Game Boy Advance,"November 15, 2005","Mr. Pants is back and ready to show you the brutally funky sights of Pants Land. In what little spare time he has, Mr. Pants has been putting together some challenges for all you puzzling-loving fans.",73,tbd,Puzzle
25,106641,https://www.metacritic.com/game/psp/frantix-a-puzzle-adventure,https://static.metacritic.com/images/products/games/1/8322cace90cdec5fa7c3d48d55705db5-98.jpg,Frantix: A Puzzle Adventure,PSP,"September 19, 2005","Frantix is one of the first character-based 3D puzzle-solving adventures for the PSP system. Frantix offers frenzied puzzle-solving action, beautiful 3D graphics, more than 150 challenging levels for players to enjoy, power pick-ups, and a diverse array of monsters and unique obstacles. The game features quick-paced action, surreal environments and challenging levels with deadly traps and dangerous hazards for a fun and captivating gameplay experience. [Sony Online Entertainment]",59,8.0,Puzzle
26,104445,https://www.metacritic.com/game/ds/meteos,https://static.metacritic.com/images/products/games/5/5fcab9f4c9910dd28b7de16a279e97f6-98.jpg,Meteos,DS,"June 28, 2005","""Rez"" creator Tetsuya Mizuguchi brings us Meteos - a curious blend of block-dropping puzzle action with other gameplay elements with the goal to launch all of one's blocks into orbit.",88,7.4,Puzzle
27,104139,https://www.metacritic.com/game/ds/bomberman,https://static.metacritic.com/images/products/games/9/f7b1ba067347f3f56b37970433c5afd8-98.jpg,Bomberman,DS,"June 21, 2005","The Bomberman series returns with Bomberman for the Nintendo DS, boasting the first eight-player wireless LAN action for the Nintendo DS and strategy and action will keep puzzle fans and players of all ages and skill levels drawn to the 100 stages of gameplay. Multiplayer action: Eight players can battle it out simultaneously via a wireless LAN connection. Bomberman challenges even the most die-hard Bomberman and puzzle-game fans with 100 stages to test their gaming reflexes and strategic minds. Bomberman creates massive mazes by using the DS dual-screen capabilities. Bomberman supports the DS microphone via sound-recognition, allowing players to call out battle commands to their Bomberman. Single-Card Play Ensures friends will be able to get in on the multiplayer action for up to eight players. [Ubisoft]",75,7.4,Puzzle
28,162587,https://www.metacritic.com/game/game-boy-advance/warioware-twisted!,https://static.metacritic.com/images/products/games/7/a61db746c9e35dfec8cb6b702eb537ce-98.jpg,WarioWare: Twisted!,Game Boy Advance,"May 23, 2005","After accidentally discovering spin technology, Wario reassembles the developers at WarioWare, Inc. to make a new set of wild minigames. WarioWare: Twisted! maintains the fast-paced style of gameplay from the original WarioWare and introduces a new gyro sensor that lets you control the gameplay by rotating the Game Boy Advance SP left and right. The new controls play into more than 200 minigames. Play through them all to unlock souvenirs, such as bonus games, figurines, and instruments.",88,8.8,Puzzle
29,105915,https://www.metacritic.com/game/psp/smart-bomb,https://static.metacritic.com/images/products/games/5/db73f1320b1d769c804c3eb3c478e7b7-98.jpg,Smart Bomb,PSP,"May 10, 2005","Smart Bomb delivers a tense gameplay experience as players are faced with a series of fast paced, challenging 3D puzzles based around diffusing sophisticated AI bombs. Gamers are faced with a series of bomb modules split into tiers and each tier must be disabled to unlock the next. As a tier is disabled the player moves closer to the detonator at the core of the bomb which must be deactivated before moving onto a new challenge. Single player action includes story, arcade and challenge modes while multiplayer mode challenges four players in a series of head to head gaming action. [Eidos Enteractive]",45,6.2,Puzzle
30,105214,https://www.metacritic.com/game/ds/puyo-pop-fever,https://static.metacritic.com/images/products/games/4/22368a4a94845d5d1f23a4605dc3c8ba-98.jpg,Puyo Pop Fever,DS,"May 3, 2005","Everything that you loved about Puyo POP is here as you puzzle your way through the ultimate combo creator: Fever Mode! This is where you'll throw as many chains together as possible in order to crush your opponents with unbreakable Nuisance Puyos. When the Giant Puyo appears, change its color and watch those triple and quadruple Puyo combos pop. You can go it alone and go for top score in Endless Mode and the brand new Story Mode, or play with up to 8 players with single-card download play! Do you have the fever!? Play as any one of 14 crazy characters. New puzzle pieces feature triple and quadruple sets. Jump right into the action or learn advanced techniques in the training course. [Atlus]",76,7.4,Puzzle
31,105570,https://www.metacritic.com/game/ds/polarium,https://static.metacritic.com/images/products/games/0/f20085d2257b4814f111fe639a7ecda4-98.jpg,Polarium,DS,"April 18, 2005","(Known in Japan as ""Chokkan Hitofude"")  Polarium mixes way-cool gameplay with an electronica soundtrack for the trippiest experience yet on the DS. It's the first game that would look cool at a rave. The object is to make room for tiles falling from the top screen by clearing rows of tiles below. You do this by flipping the tiles to make rows that are all black or all white. Gray neutral tiles surround the playing area, so you can flip disconnected groups of tiles. The gray tiles are particularly helpful in Puzzle mode, where you're challenged to eliminate all black or white tiles without lifting your stylus once. Polarium comes with 100 puzzles. You can also build your own custom puzzles and send them to a fellow night-clubber with a tap of the stylus. Play wireless multiplayer matches against a friend; as you clear lines, they'll appear on your opponent's screen, which is visible to you on the upper screen of your DS. Clear lines with ""?""s on them to get power-ups that make your lines clear faster, block out your foe's border, reverse his or her tiles, and more. A hypnotic electronic score gives the game the sleek appeal of a high-end fashion show. [Nintendo]",73,8.4,Puzzle
32,161017,https://www.metacritic.com/game/game-boy-advance/mr-driller-2,https://static.metacritic.com/images/products/games/7/81a00c81a77678026ba0bf8f7cb5fa06-98.jpg,Mr. Driller 2,Game Boy Advance,"April 10, 2005","Test your drill skills in Mr. Driller 2, a colorful puzzle game for the Game Boy Advance. In an effort to save the world from being buried under colored blocks, you must drill your way through a variety of intricate puzzles while avoiding enemies and obstacles. Based on the arcade version, the sequel to Mr. Driller features Mission Driller, Endless Driller, and Time Attack Driller modes, plus a two-player mode that lets you play against a friend via link cable.",62,tbd,Puzzle
33,105784,https://www.metacritic.com/game/psp/archer-macleans-mercury,https://static.metacritic.com/images/products/games/4/01b86b77097e07c7577641a786a5b598-98.jpg,Archer Maclean's Mercury,PSP,"April 6, 2005","Using the PSP's powerful graphics, processing abilities and Wi-Fi modes, Awesome Studios has produced a brand new genre-defining puzzle game, the aim of which is simple: Guide your various, colored mercury blobs around each 3D maze simply by ""tilting"" the level. Watch as the liquid metal blobs ebb and flow around the countless challenges encountered along the way. After a short spell in the training camp world, experience a smooth learning curve as you work your way through each level from start to finish, eventually unlocking the next world beyond. Negotiate obstacles and hazards, solve puzzles, and compete against ever- tightening time and percentage limits while avoiding traps and predators. Finally, defeat end of level boss modes to complete each world. The game has instant pick-up-and-play appeal with no instructions needed, and you can spend minutes or hours immersed in the game. Skill, timing, and dexterity are all required to navigate the 72 levels that spread across 6 unique, thematic worlds. [Ignition]",75,6.7,Puzzle
34,105219,https://www.metacritic.com/game/psp/lumines,https://static.metacritic.com/images/products/games/9/be4da348630ee4283fcea1db959d1ce2-98.jpg,Lumines,PSP,"March 22, 2005","Bust blocks, groove through puzzles, and jam wirelessly with friends. Stack 'em right and you'll unlock lush looks and buttery beats. Want to be lumines? Just let the music guide you.  Advance through 24 action-packed levels, each with its own musical theme and sound effects. 4 gameplay modes including single-player and multiplayer ensure varied and lengthy gameplay. Time attacks, duels, and puzzle challenges await! Unlock new customizable skins and avatars as you progress. Flaunt your progress in multiplayer mode; push your opponent right off the screen. Challenge yourself, or go head to head with an opponent via wireless multiplayer functionality. Listen as the jam intensifies depending on your skills. Stack 'em and crack 'em to unlock the best beats and score high points. Combo and link for best results. [Ubisoft]",89,6.8,Puzzle
35,104133,https://www.metacritic.com/game/ds/warioware-touched!,https://static.metacritic.com/images/products/games/3/916a28e454e928f0cabd2245553e094c-98.jpg,WarioWare: Touched!,DS,"February 14, 2005","(Also known as ""Sawaru Made in Wario"" in Japan)  Wario makes his mad debut on the Nintendo DS with 180 all-new, factory-fresh microgames! What really makes this game rock is the DS's touch control. Touch the latest fruits from the bizarro developers of WarioWare Inc. Expect to make lots of spins and whirlpools to win Dr. Crygor's Slightly Unscrewed microgames. Kickin' kindergartners Kat and Anna return with a dojo's worth of Ninja Scribble microgames. Scooter girl Mona has made a career move from the gelateria to the pizza delivery business, but she's also found time to become a pop diva and, of course, develop a whole new set of extremely cuuute microgames. [Nintendo]",81,8.2,Puzzle
36,105223,https://www.metacritic.com/game/ds/zoo-keeper,https://static.metacritic.com/images/products/games/3/c74eec2bc0f6d64ff64a0f5b61f2385a-98.jpg,Zoo Keeper,DS,"January 18, 2005","Using the Touch Screen, players tap the Nintendo DS stylus to swap the positions of animals on the screen to create lines of three or more of the same type. These animals are then ""captured,"" allowing other animals to fall into their place. Zoo Keeper includes a variety of play modes to ensure that gamers have depth of gameplay. Players also can take advantage of the DS Wireless Communication to play simultaneous two-player modes that only requires one Nintendo DS Zoo Keeper Game Card. [Ignition]",74,7.5,Puzzle
37,105267,https://www.metacritic.com/game/ds/mr-driller-drill-spirits,https://static.metacritic.com/images/products/games/7/5740b5dab2d176f9f71336284da7f031-98.jpg,Mr. Driller: Drill Spirits,DS,"November 30, 2004","Master the art of drilling and take advantage of the dual screen and wireless connectivity of the Nintendo DS. Your fellow drillers are trapped underground and it's up to Mr. Driller to dig through the blocks and rescue them. Play anytime, anywhere with quick play features or duel head-to-head with other players through the wireless capabilities. Tap the stylus on-screen and Mr. Driller will dig in the indicated direction. Whether it's racing to avoid falling blocks or scrambling for an air capsule, Mr. Driller: Drill Spirits brilliantly blends puzzle-solving with white-knuckle action. Battle head-to-head with as many as four players via the DS wireless capability (multiple game cards required). Dual screen support: The lower screen is the main play screen. The upper screen will display the rest of the map, so you can now see how far down you have drilled. Escape the Earth Destroyer Drill in DS Exclusive Pressure Mode. You're on the bottom screen, with the the humongous E.D.D. bearing down on you from above. Go underground with Time Attack and Race modes. Unlock various playable drillers in the Mission mode. [Nintendo]",70,7.2,Puzzle
